Time,V(R5:2)
2.967041509948e-02,8.463243423488e+00
2.967105711302e-02,8.463023231682e+00
2.967182148299e-02,8.462757579791e+00
2.967255743346e-02,8.462498095968e+00
2.967319467864e-02,8.462270474361e+00
2.967390516600e-02,8.462013362988e+00
2.967442196212e-02,8.461824141713e+00
2.967495525679e-02,8.461626880635e+00
2.967556093535e-02,8.461400380032e+00
2.967623565993e-02,8.461144883876e+00
2.967676189742e-02,8.460943282398e+00
2.967740972838e-02,8.460692222645e+00
2.967812660536e-02,8.460410666897e+00
2.967878454528e-02,8.460148715786e+00
2.967927816710e-02,8.459949939033e+00
2.967979000411e-02,8.459741756318e+00
2.968041504225e-02,8.459484607622e+00
2.968111227355e-02,8.459193932363e+00
2.968168533644e-02,8.458951937213e+00
2.968226602874e-02,8.458703827588e+00
2.968288849196e-02,8.458434588374e+00
2.968359163604e-02,8.458126266493e+00
2.968415497145e-02,8.457876005042e+00
2.968469446501e-02,8.457633571626e+00
2.968530605635e-02,8.457355397376e+00
2.968599956832e-02,8.457035603867e+00
2.968651502928e-02,8.456794849879e+00
2.968705442748e-02,8.456540062681e+00
2.968766287169e-02,8.456249101850e+00
2.968835829100e-02,8.455911807549e+00
2.968889950118e-02,8.455645756182e+00
2.968944347701e-02,8.455375139003e+00
2.969004200301e-02,8.455073597279e+00
2.969073599181e-02,8.454718862097e+00
2.969125555358e-02,8.454449658710e+00
2.969181888900e-02,8.454154144607e+00
2.969242437682e-02,8.453832266416e+00
2.969312055907e-02,8.453456555178e+00
2.969364918074e-02,8.453167190882e+00
2.969422577224e-02,8.452847424334e+00
2.969483812651e-02,8.452503017762e+00
2.969553488097e-02,8.452104934828e+00
2.969606016478e-02,8.451800359703e+00
2.969662302336e-02,8.451469613709e+00
2.969722927413e-02,8.451108202383e+00
2.969792545638e-02,8.450686376960e+00
2.969845150313e-02,8.450362685580e+00
2.969902151427e-02,8.450006996238e+00
2.969963072142e-02,8.449621023586e+00
2.970000000208e-02,8.449384060803e+00
2.970000810384e-02,8.449378836291e+00
2.970002430736e-02,8.449368383913e+00
2.970005671441e-02,8.449347465846e+00
2.970010033309e-02,8.449319282792e+00
2.970014720022e-02,8.449288964800e+00
2.970024093448e-02,8.449228216583e+00
2.970041025936e-02,8.449118097687e+00
2.970074890911e-02,8.448896359981e+00
2.970127734005e-02,8.448546345492e+00
2.970176285564e-02,8.448220312145e+00
2.970232113659e-02,8.447840054355e+00
2.970284441769e-02,8.447478281610e+00
2.970342406093e-02,8.447071327605e+00
2.970395296871e-02,8.446694126368e+00
2.970442823231e-02,8.446350290686e+00
2.970492509662e-02,8.445985739416e+00
2.970552924930e-02,8.445535258329e+00
2.970624078571e-02,8.444994232881e+00
2.970691503345e-02,8.444470721441e+00
2.970748037159e-02,8.444023339234e+00
2.970803483784e-02,8.443576833546e+00
2.970863899052e-02,8.443081311109e+00
2.970913375675e-02,8.442668282362e+00
2.970967468082e-02,8.442209022142e+00
2.971021302997e-02,8.441743711881e+00
2.971080440342e-02,8.441222767319e+00
2.971151546299e-02,8.440582257725e+00
2.971203283131e-02,8.440106138513e+00
2.971261848270e-02,8.439556518513e+00
2.971323856174e-02,8.438961734584e+00
2.971371425449e-02,8.438496155109e+00
2.971420015156e-02,8.438011937848e+00
2.971465762913e-02,8.437547778096e+00
2.971520265400e-02,8.436983941410e+00
2.971582940876e-02,8.436320381776e+00
2.971664775669e-02,8.435428277852e+00
2.971719049274e-02,8.434819730499e+00
2.971779455006e-02,8.434125702034e+00
2.971841081440e-02,8.433398635680e+00
2.971893857777e-02,8.432759949767e+00
2.971944907963e-02,8.432127361852e+00
2.971994355976e-02,8.431500162808e+00
2.972058204471e-02,8.430668168341e+00
2.972139314472e-02,8.429572998150e+00
2.972200263798e-02,8.428720016376e+00
2.972258409321e-02,8.427880567938e+00
2.972329324543e-02,8.426820620130e+00
2.972391065418e-02,8.425863178315e+00
2.972455934345e-02,8.424819915791e+00
2.972525657474e-02,8.423652738803e+00
2.972590698063e-02,8.422517660950e+00
2.972643207371e-02,8.421566152401e+00
2.972707027256e-02,8.420364103263e+00
2.972765449344e-02,8.419216359113e+00
2.972830022632e-02,8.417890602569e+00
2.972906192600e-02,8.416241884034e+00
2.972977927982e-02,8.414595973800e+00
2.973044313251e-02,8.412982902847e+00
2.973121990024e-02,8.410972106330e+00
2.973179410755e-02,8.409389788795e+00
2.973239759266e-02,8.407627716557e+00
2.973312877476e-02,8.405339708277e+00
2.973390792667e-02,8.402687819150e+00
2.973456882297e-02,8.400237051587e+00
2.973520692646e-02,8.397663971671e+00
2.973609603702e-02,8.393675276466e+00
2.973671058475e-02,8.390584361732e+00
2.973735402881e-02,8.386986269357e+00
2.973821443378e-02,8.381458459794e+00
2.973888810932e-02,8.376400137254e+00
2.973954442798e-02,8.370652978718e+00
2.974016879856e-02,8.364241237164e+00
2.974086774647e-02,8.355615668130e+00
2.974139264881e-02,8.347910566550e+00
2.974194396793e-02,8.338438293295e+00
2.974256423771e-02,8.326154112610e+00
2.974326041996e-02,8.310780252174e+00
2.974375909626e-02,8.299349460880e+00
2.974430822193e-02,8.286919153610e+00
2.974492114841e-02,8.272871131879e+00
2.974561790287e-02,8.256866278019e+00
2.974617227375e-02,8.244094962237e+00
2.974683259785e-02,8.228780402216e+00
2.974749864399e-02,8.213061223238e+00
2.974820827305e-02,8.196143730527e+00
2.974872402012e-02,8.183719631165e+00
2.974928382694e-02,8.170117541119e+00
2.975000000108e-02,8.152521103961e+00
2.975000000117e-02,8.152521125039e+00
2.975000000136e-02,8.152521103481e+00
2.975000000172e-02,8.152521094627e+00
2.975000000208e-02,8.152521068488e+00
2.975000000216e-02,8.152521135090e+00
2.975000000232e-02,8.152521061898e+00
2.975000000264e-02,8.152521054574e+00
2.975000000328e-02,8.152521047433e+00
2.975000000456e-02,8.152521015328e+00
2.975000000712e-02,8.152520951550e+00
2.975000001224e-02,8.152520827062e+00
2.975000002248e-02,8.152520574115e+00
2.975000004296e-02,8.152520069300e+00
2.975000008392e-02,8.152519057133e+00
2.975000016584e-02,8.152517033033e+00
2.975000032969e-02,8.152512984429e+00
2.975000065737e-02,8.152504887560e+00
2.975000131274e-02,8.152488693712e+00
2.975000262349e-02,8.152456305491e+00
2.975000524497e-02,8.152391527149e+00
2.975001048795e-02,8.152261962372e+00
2.975002097389e-02,8.152002799439e+00
2.975004194579e-02,8.151484333719e+00
2.975008388958e-02,8.150446826250e+00
2.975014196238e-02,8.149009070960e+00
2.975019785366e-02,8.147623928464e+00
2.975030963621e-02,8.144849559279e+00
2.975053320131e-02,8.139284857419e+00
2.975098033151e-02,8.128093182821e+00
2.975147805414e-02,8.115537478254e+00
2.975218358240e-02,8.097562436547e+00
2.975266757211e-02,8.085111382817e+00
2.975316624841e-02,8.072180107791e+00
2.975389800272e-02,8.053016253596e+00
2.975436668596e-02,8.040624023521e+00
2.975481934747e-02,8.028567894704e+00
2.975534119806e-02,8.014562273761e+00
2.975586962900e-02,8.000263393330e+00
2.975655598840e-02,7.981515851832e+00
2.975721993646e-02,7.963191743366e+00
2.975777936182e-02,7.947608236137e+00
2.975837922296e-02,7.930751675928e+00
2.975883884630e-02,7.917733260300e+00
2.975932693681e-02,7.903810778581e+00
2.975978651247e-02,7.890609807251e+00
2.976028442583e-02,7.876206770882e+00
2.976089086733e-02,7.858522832316e+00
2.976158504686e-02,7.838089220822e+00
2.976214494905e-02,7.821459610361e+00
2.976273308000e-02,7.803848499832e+00
2.976334438524e-02,7.785387858986e+00
2.976390886507e-02,7.768200438208e+00
2.976439123354e-02,7.753405954704e+00
2.976484046182e-02,7.739539007929e+00
2.976542391977e-02,7.721400525219e+00
2.976603827677e-02,7.702144961083e+00
2.976671347818e-02,7.680797054233e+00
2.976736102304e-02,7.660141163765e+00
2.976794409952e-02,7.641388867329e+00
2.976855683527e-02,7.621526468267e+00
2.976908116541e-02,7.604402640031e+00
2.976964879236e-02,7.585732532922e+00
2.977018952570e-02,7.567819024855e+00
2.977087779245e-02,7.544837288304e+00
2.977170939645e-02,7.516799231014e+00
2.977226557932e-02,7.497882076236e+00
2.977291808328e-02,7.475520046170e+00
2.977351432047e-02,7.454926926580e+00
2.977409930429e-02,7.434574473718e+00
2.977470221719e-02,7.413444787724e+00
2.977532563410e-02,7.391432615612e+00
2.977599806986e-02,7.367502772715e+00
2.977654261789e-02,7.347981855512e+00
2.977719903192e-02,7.324281567345e+00
2.977780108652e-02,7.302381297789e+00
2.977843957147e-02,7.278985702291e+00
2.977910857401e-02,7.254283918879e+00
2.977974810800e-02,7.230490335113e+00
2.978041711054e-02,7.205412161146e+00
2.978127379617e-02,7.173017400566e+00
2.978188328943e-02,7.149777708069e+00
2.978249907694e-02,7.126135640334e+00
2.978318877420e-02,7.099462094333e+00
2.978393979273e-02,7.070184006727e+00
2.978451924524e-02,7.047428279336e+00
2.978512644968e-02,7.023427474772e+00
2.978592753610e-02,6.991520064583e+00
2.978654742441e-02,6.966639965264e+00
2.978720421991e-02,6.940097796066e+00
2.978783736429e-02,6.914335340967e+00
2.978878112039e-02,6.875613300461e+00
2.978935733041e-02,6.851782702265e+00
2.978994736871e-02,6.827231798268e+00
2.979064212045e-02,6.798131350003e+00
2.979139905176e-02,6.766189432324e+00
2.979196868143e-02,6.741988500410e+00
2.979258790216e-02,6.715521875981e+00
2.979347024164e-02,6.677523279920e+00
2.979401803217e-02,6.653763287668e+00
2.979464707575e-02,6.626319323266e+00
2.979528117380e-02,6.598482079047e+00
2.979597802362e-02,6.567689955050e+00
2.979650693140e-02,6.544178967115e+00
2.979706244669e-02,6.519355308846e+00
2.979768414697e-02,6.491416305985e+00
2.979838128290e-02,6.459889016645e+00
2.979890570841e-02,6.436034284694e+00
2.979945445261e-02,6.410946419489e+00
2.980000000208e-02,6.385875949052e+00
2.980001057147e-02,6.385388970819e+00
2.980003171026e-02,6.384414869917e+00
2.980007398784e-02,6.382466090374e+00
2.980012931287e-02,6.379914726352e+00
2.980018058478e-02,6.377549097749e+00
2.980028312861e-02,6.372814441881e+00
2.980048821627e-02,6.363331536019e+00
2.980089839160e-02,6.344311352153e+00
2.980144808947e-02,6.318707721035e+00
2.980209296405e-02,6.288505068396e+00
2.980268061816e-02,6.260826363895e+00
2.980323088824e-02,6.234773645351e+00
2.980381959140e-02,6.206756985145e+00
2.980435536563e-02,6.181129596418e+00
2.980485737979e-02,6.157004953059e+00
2.980542739093e-02,6.129481233183e+00
2.980611870944e-02,6.095912544465e+00
2.980675996005e-02,6.064591355661e+00
2.980731032550e-02,6.037568445951e+00
2.980799067675e-02,6.003983385213e+00
2.980868523776e-02,5.969491833444e+00
2.980913828074e-02,5.946882364519e+00
2.980957534968e-02,5.924986623977e+00
2.981011970698e-02,5.897601492262e+00
2.981077144801e-02,5.864647046765e+00
2.981142547786e-02,5.831393853497e+00
2.981201389491e-02,5.801320061464e+00
2.981270397364e-02,5.765861478393e+00
2.981341159999e-02,5.729289603994e+00
2.981384747683e-02,5.706655820283e+00
2.981430519282e-02,5.682800559798e+00
2.981473296344e-02,5.660425043045e+00
2.981530230700e-02,5.630522983424e+00
2.981591151416e-02,5.598373989078e+00
2.981664660632e-02,5.559370995767e+00
2.981723845660e-02,5.527800768610e+00
2.981785777270e-02,5.494605611789e+00
2.981851361453e-02,5.459274616839e+00
2.981904900729e-02,5.430296632838e+00
2.981959965884e-02,5.400365561798e+00
2.982016232669e-02,5.369648189278e+00
2.982083380877e-02,5.332814370451e+00
2.982171099841e-02,5.284408266521e+00
2.982237303912e-02,5.247658709034e+00
2.982300971209e-02,5.212142131258e+00
2.982370236575e-02,5.173307792497e+00
2.982436936557e-02,5.135719964633e+00
2.982499783694e-02,5.100131272419e+00
2.982563479602e-02,5.063891798271e+00
2.982634423434e-02,5.023327150998e+00
2.982687638461e-02,4.992760351102e+00
2.982741835772e-02,4.961506725582e+00
2.982804787814e-02,4.925049434649e+00
2.982874367892e-02,4.884559812391e+00
2.982932017505e-02,4.850858697894e+00
2.982984278857e-02,4.820186949935e+00
2.983046420276e-02,4.783567693760e+00
2.983115857303e-02,4.742457885831e+00
2.983167012393e-02,4.712042771737e+00
2.983219903170e-02,4.680480650383e+00
2.983281911074e-02,4.643329240229e+00
2.983351453006e-02,4.601473076236e+00
2.983407262027e-02,4.567736808632e+00
2.983460314929e-02,4.535546381430e+00
2.983521283328e-02,4.498408646156e+00
2.983590624987e-02,4.455982837501e+00
2.983642123401e-02,4.424345129113e+00
2.983696034610e-02,4.391107367609e+00
2.983756659686e-02,4.353586634421e+00
2.983826144397e-02,4.310395779600e+00
2.983880389392e-02,4.276539196049e+00
2.983934834658e-02,4.242435585222e+00
2.984005788028e-02,4.197808287224e+00
2.984091027438e-02,4.143921750221e+00
2.984142678439e-02,4.111123910865e+00
2.984204095065e-02,4.071982564655e+00
2.984286015689e-02,4.019533416592e+00
2.984363330066e-02,3.969781704867e+00
2.984427703082e-02,3.928171643474e+00
2.984491408526e-02,3.886826786971e+00
2.984593852221e-02,3.819994651056e+00
2.984656470477e-02,3.778934000952e+00
2.984723809420e-02,3.734600450036e+00
2.984813559710e-02,3.675226919174e+00
2.984873994052e-02,3.635063886368e+00
2.984931023776e-02,3.597028450555e+00
2.985000000108e-02,3.550850393482e+00
2.985000000117e-02,3.550850407678e+00
2.985000000136e-02,3.550850378355e+00
2.985000000172e-02,3.550850345235e+00
2.985000000208e-02,3.550850322401e+00
2.985000000216e-02,3.550850341646e+00
2.985000000232e-02,3.550850330952e+00
2.985000000264e-02,3.550850292531e+00
2.985000000328e-02,3.550850249735e+00
2.985000000456e-02,3.550850159888e+00
2.985000000712e-02,3.550849986816e+00
2.985000001224e-02,3.550849644801e+00
2.985000002248e-02,3.550848957887e+00
2.985000004296e-02,3.550847584090e+00
2.985000008392e-02,3.550844835991e+00
2.985000016584e-02,3.550839340161e+00
2.985000032969e-02,3.550828348486e+00
2.985000065737e-02,3.550806365180e+00
2.985000131274e-02,3.550762398420e+00
2.985000262349e-02,3.550674464351e+00
2.985000524497e-02,3.550498594187e+00
2.985001048795e-02,3.550146845568e+00
2.985002097389e-02,3.549443315199e+00
2.985004194579e-02,3.548036121946e+00
2.985008388958e-02,3.545221205414e+00
2.985013150773e-02,3.542024616612e+00
2.985019870600e-02,3.537512071935e+00
2.985033310256e-02,3.528481543421e+00
2.985060189566e-02,3.510398739535e+00
2.985105527243e-02,3.479832603669e+00
2.985148070655e-02,3.451075426913e+00
2.985211509070e-02,3.408059842174e+00
2.985262759528e-02,3.373191124904e+00
2.985317576728e-02,3.335779743174e+00
2.985380185446e-02,3.292904496357e+00
2.985435221991e-02,3.255086064151e+00
2.985486348471e-02,3.219846665805e+00
2.985543521247e-02,3.180317143846e+00
2.985598033271e-02,3.142506797430e+00
2.985665963492e-02,3.095225189510e+00
2.985734513602e-02,3.047327663290e+00
2.985792849860e-02,3.006421218743e+00
2.985853732428e-02,2.963586699637e+00
2.985899308524e-02,2.931426119705e+00
2.985954774222e-02,2.892177299508e+00
2.986006196341e-02,2.855682438519e+00
2.986063054404e-02,2.815209576372e+00
2.986131413779e-02,2.766383234230e+00
2.986207822165e-02,2.711593013291e+00
2.986270688376e-02,2.666343910968e+00
2.986332476935e-02,2.621721515047e+00
2.986377628646e-02,2.589020765337e+00
2.986425269446e-02,2.554432181693e+00
2.986469767890e-02,2.522046173003e+00
2.986525939307e-02,2.481056064837e+00
2.986586135230e-02,2.436994921443e+00
2.986658500037e-02,2.383843345961e+00
2.986714366278e-02,2.342673271448e+00
2.986772502265e-02,2.299704358153e+00
2.986842454276e-02,2.247832090293e+00
2.986897776923e-02,2.206676839169e+00
2.986936744055e-02,2.177619211216e+00
2.986975377402e-02,2.148753886047e+00
2.987031482062e-02,2.106734606214e+00
2.987093985877e-02,2.059783342116e+00
2.987158158622e-02,2.011426055025e+00
2.987212775550e-02,1.970148182371e+00
2.987275422415e-02,1.922664367180e+00
2.987346270880e-02,1.868788119321e+00
2.987408507666e-02,1.821306832661e+00
2.987471774420e-02,1.772892685738e+00
2.987534592948e-02,1.724675368747e+00
2.987601312003e-02,1.673304945312e+00
2.987656882605e-02,1.630393541856e+00
2.987719195685e-02,1.582141114248e+00
2.987779258094e-02,1.535497166162e+00
2.987847512564e-02,1.482331888602e+00
2.987924388251e-02,1.422248642375e+00
2.987997096381e-02,1.365225760039e+00
2.988063567481e-02,1.312927508820e+00
2.988144048056e-02,1.249394270378e+00
2.988202212653e-02,1.203333338145e+00
2.988265002570e-02,1.153473847001e+00
2.988337272010e-02,1.095913274204e+00
2.988403600058e-02,1.042921729212e+00
2.988468144736e-02,9.912054396991e-01
2.988530248008e-02,9.413067176754e-01
2.988600743613e-02,8.845005874332e-01
2.988653539023e-02,8.418434879975e-01
2.988709300360e-02,7.966842341296e-01
2.988770745597e-02,7.467964505678e-01
2.988840373358e-02,6.901067737823e-01
2.988895238242e-02,6.453186703865e-01
2.988949473700e-02,6.009423671527e-01
2.989021466574e-02,5.418804163374e-01
2.989106372199e-02,4.719969875349e-01
2.989157775244e-02,4.295691356653e-01
2.989220279059e-02,3.778577071994e-01
2.989301904044e-02,3.101276023960e-01
2.989372037253e-02,2.517537287166e-01
2.989439824424e-02,1.951754494515e-01
2.989502261481e-02,1.429267404976e-01
2.989572356543e-02,8.411483116660e-02
2.989625352225e-02,3.954163218286e-02
2.989681247077e-02,-7.570679283516e-03
2.989743388495e-02,-6.006883108576e-02
2.989813092551e-02,-1.191069323765e-01
2.989865382514e-02,-1.634998514846e-01
2.989920123419e-02,-2.100690683030e-01
2.989981749854e-02,-2.626122638201e-01
2.989983574888e-02,-2.641702350267e-01
2.989987225077e-02,-2.672867099260e-01
2.989994525454e-02,-2.735205209630e-01
2.990000000208e-02,-2.781965580213e-01
2.990001460283e-02,-2.794438195673e-01
2.990004380315e-02,-2.819383785047e-01
2.990010220378e-02,-2.869283222671e-01
2.990017613738e-02,-2.932470336136e-01
2.990026982396e-02,-3.012564600638e-01
2.990045545667e-02,-3.171348748191e-01
2.990082672208e-02,-3.489249764831e-01
2.990146015256e-02,-4.032654557638e-01
2.990203254788e-02,-4.524803040377e-01
2.990248001187e-02,-4.910261989012e-01
2.990306881040e-02,-5.418440216727e-01
2.990375793546e-02,-6.014600986068e-01
2.990421941846e-02,-6.414665400791e-01
2.990466354459e-02,-6.800314974173e-01
2.990517109006e-02,-7.241789057071e-01
2.990567176908e-02,-7.678078195309e-01
2.990633276075e-02,-8.255254724315e-01
2.990697000592e-02,-8.812976239916e-01
2.990749204724e-02,-9.270801949562e-01
2.990804088681e-02,-9.753031505003e-01
2.990860174268e-02,-1.024676897452e+00
2.990912263959e-02,-1.070618650527e+00
2.990961225598e-02,-1.113876591347e+00
2.991018694013e-02,-1.164742567145e+00
2.991074665158e-02,-1.214378785946e+00
2.991142862409e-02,-1.274983900079e+00
2.991214731305e-02,-1.339001837478e+00
2.991283405393e-02,-1.400316846528e+00
2.991349466413e-02,-1.459429844009e+00
2.991391680806e-02,-1.497271247184e+00
2.991432178586e-02,-1.533622792550e+00
2.991484973996e-02,-1.581084472683e+00
2.991537826627e-02,-1.628678493316e+00
2.991606081098e-02,-1.690260940303e+00
2.991677587598e-02,-1.754920861798e+00
2.991740100949e-02,-1.811568003787e+00
2.991801899045e-02,-1.867675856063e+00
2.991855495542e-02,-1.916424506860e+00
2.991903818219e-02,-1.960445483232e+00
2.991948960393e-02,-2.001628110167e+00
2.992013037770e-02,-2.060182290969e+00
2.992071955770e-02,-2.114122137222e+00
2.992143071263e-02,-2.179355908256e+00
2.992201903432e-02,-2.233426780133e+00
2.992262881368e-02,-2.289569203695e+00
2.992332070439e-02,-2.353393174086e+00
2.992390387624e-02,-2.407288144481e+00
2.992452157109e-02,-2.464472786691e+00
2.992522318929e-02,-2.529549631216e+00
2.992586272328e-02,-2.588981084438e+00
2.992638323873e-02,-2.637431265920e+00
2.992702172368e-02,-2.696958497874e+00
2.992760470479e-02,-2.751403294482e+00
2.992823603719e-02,-2.810462131023e+00
2.992899096578e-02,-2.881216722256e+00
2.992968018621e-02,-2.945939151367e+00
2.993035166829e-02,-3.009110835511e+00
2.993109658330e-02,-3.079322716419e+00
2.993165829747e-02,-3.132357960077e+00
2.993223841756e-02,-3.187212592461e+00
2.993303864568e-02,-3.263015224267e+00
2.993363011449e-02,-3.319142652164e+00
2.993434146016e-02,-3.386757486522e+00
2.993503888219e-02,-3.453166203774e+00
2.993570874303e-02,-3.517059044206e+00
2.993622630208e-02,-3.566497188432e+00
2.993673728078e-02,-3.615368226774e+00
2.993731892675e-02,-3.671071662143e+00
2.993801053136e-02,-3.737407168125e+00
2.993856375783e-02,-3.790548708343e+00
2.993913910955e-02,-3.845889291985e+00
2.993974269002e-02,-3.904025079167e+00
2.994043915837e-02,-3.971208864195e+00
2.994096243947e-02,-4.021757035044e+00
2.994154275029e-02,-4.077884674602e+00
2.994215853780e-02,-4.137523829119e+00
2.994285576909e-02,-4.205149920285e+00
2.994340460866e-02,-4.258456383636e+00
2.994395573705e-02,-4.312049706555e+00
2.994455559819e-02,-4.370454652864e+00
2.994525034993e-02,-4.438192654350e+00
2.994577029317e-02,-4.488952276181e+00
2.994633496373e-02,-4.544141433884e+00
2.994694140523e-02,-4.603485391920e+00
2.994763730138e-02,-4.671674589995e+00
2.994816992848e-02,-4.723930790977e+00
2.994873831838e-02,-4.779757790868e+00
2.994934552281e-02,-4.839467110025e+00
2.995000000108e-02,-4.903905490169e+00
2.995000000117e-02,-4.903905497997e+00
2.995000000136e-02,-4.903905515988e+00
2.995000000172e-02,-4.903905560469e+00
2.995000000208e-02,-4.903905584861e+00
2.995000000216e-02,-4.903905594625e+00
2.995000000232e-02,-4.903905627297e+00
2.995000000264e-02,-4.903905641555e+00
2.995000000328e-02,-4.903905708366e+00
2.995000000456e-02,-4.903905835635e+00
2.995000000712e-02,-4.903906084351e+00
2.995000001224e-02,-4.903906591205e+00
2.995000002248e-02,-4.903907597835e+00
2.995000004296e-02,-4.903909616795e+00
2.995000008392e-02,-4.903913651765e+00
2.995000016584e-02,-4.903921722813e+00
2.995000032969e-02,-4.903937864759e+00
2.995000065737e-02,-4.903970148701e+00
2.995000131274e-02,-4.904034716673e+00
2.995000262349e-02,-4.904163852845e+00
2.995000524497e-02,-4.904422126223e+00
2.995001048795e-02,-4.904938676927e+00
2.995002097389e-02,-4.905971794209e+00
2.995004194579e-02,-4.908038092241e+00
2.995007860265e-02,-4.911649985846e+00
2.995011607609e-02,-4.915342606554e+00
2.995019102297e-02,-4.922728657124e+00
2.995032670698e-02,-4.936103121694e+00
2.995059807501e-02,-4.962862613626e+00
2.995104530058e-02,-5.006993907405e+00
2.995146777830e-02,-5.048717929705e+00
2.995209891996e-02,-5.111111943869e+00
2.995260865888e-02,-5.161558276261e+00
2.995313966474e-02,-5.214160205797e+00
2.995382821760e-02,-5.282445597275e+00
2.995429737768e-02,-5.329022299503e+00
2.995475256643e-02,-5.374249699647e+00
2.995526764593e-02,-5.425472078154e+00
2.995577652654e-02,-5.476123870688e+00
2.995644743643e-02,-5.542972061914e+00
2.995708935461e-02,-5.607004172800e+00
2.995761025152e-02,-5.659015680048e+00
2.995817682943e-02,-5.715640202613e+00
2.995886585912e-02,-5.784574536116e+00
2.995942747793e-02,-5.840819663409e+00
2.995994608602e-02,-5.892802963625e+00
2.996057150564e-02,-5.955550002462e+00
2.996119435034e-02,-6.018100295260e+00
2.996202843389e-02,-6.101959417341e+00
2.996267960272e-02,-6.167502416407e+00
2.996327889166e-02,-6.227880421501e+00
2.996374399862e-02,-6.274776623575e+00
2.996422798834e-02,-6.323610679810e+00
2.996468432150e-02,-6.369685667948e+00
2.996522190771e-02,-6.424003197911e+00
2.996584704122e-02,-6.487218309034e+00
2.996663801870e-02,-6.567282374425e+00
2.996741554937e-02,-6.646069653712e+00
2.996812041006e-02,-6.717563991687e+00
2.996870358190e-02,-6.776765185341e+00
2.996920721731e-02,-6.827927990448e+00
2.996967823705e-02,-6.875807215776e+00
2.997025788030e-02,-6.934766673399e+00
2.997087595663e-02,-6.997681885156e+00
2.997162583074e-02,-7.074075908789e+00
2.997219774923e-02,-7.132386189537e+00
2.997285130224e-02,-7.199067185390e+00
2.997354729376e-02,-7.270132457698e+00
2.997414181432e-02,-7.330880528944e+00
2.997475874624e-02,-7.393960478764e+00
2.997538635931e-02,-7.458175111826e+00
2.997604983053e-02,-7.526104595252e+00
2.997660477361e-02,-7.582957767733e+00
2.997722304067e-02,-7.646335570996e+00
2.997782166204e-02,-7.707736289701e+00
2.997850163183e-02,-7.777523425653e+00
2.997926705084e-02,-7.856133535752e+00
2.997992317877e-02,-7.923562477146e+00
2.998055279455e-02,-7.988303655990e+00
2.998141005239e-02,-8.076507076553e+00
2.998199770651e-02,-8.136995450166e+00
2.998261139593e-02,-8.200041005884e+00
2.998332827291e-02,-8.271672136371e+00
2.998410542211e-02,-8.330203708898e+00
2.998471272192e-02,-8.358066014632e+00
2.998533814153e-02,-8.376923287556e+00
2.998625757894e-02,-8.395829880266e+00
2.998687937460e-02,-8.405018537868e+00
2.998745053014e-02,-8.411896189722e+00
2.998809130392e-02,-8.418234597050e+00
2.998880484304e-02,-8.424080724624e+00
2.998929999075e-02,-8.427551898397e+00
2.998987047872e-02,-8.431092187882e+00
2.999057486257e-02,-8.434904232249e+00
2.999133141241e-02,-8.438459217479e+00
2.999188673696e-02,-8.440776782051e+00
2.999250052175e-02,-8.443101674517e+00
2.999336378774e-02,-8.446016847660e+00
2.999398615560e-02,-8.447902234994e+00
2.999463684759e-02,-8.449709524709e+00
2.999530613622e-02,-8.451416671098e+00
2.999624006948e-02,-8.453576301521e+00
2.999682181081e-02,-8.454807349018e+00
2.999745304785e-02,-8.456056056500e+00
2.999832184515e-02,-8.457642305498e+00
2.999895060262e-02,-8.458704793827e+00
2.999957440099e-02,-8.459695186348e+00
3.000000000208e-02,-8.460337259704e+00
3.000001015871e-02,-8.460352264927e+00
3.000003047197e-02,-8.460382231967e+00
3.000007109850e-02,-8.460441992786e+00
3.000012197703e-02,-8.460516509968e+00
3.000017957299e-02,-8.460600433705e+00
3.000029476493e-02,-8.460766919506e+00
3.000052224010e-02,-8.461090430972e+00
3.000097719043e-02,-8.461717286104e+00
3.000147920459e-02,-8.462379304195e+00
3.000219007342e-02,-8.463267035078e+00
3.000268388599e-02,-8.463851689959e+00
3.000318170398e-02,-8.464416222051e+00
3.000377488940e-02,-8.465058173900e+00
3.000430980533e-02,-8.465610092205e+00
3.000481086581e-02,-8.466105167405e+00
3.000540557712e-02,-8.466666763221e+00
3.000609165042e-02,-8.467281589118e+00
3.000674758762e-02,-8.467838346947e+00
3.000723396152e-02,-8.468232679956e+00
3.000791202396e-02,-8.468757545336e+00
3.000857702106e-02,-8.469245660386e+00
3.000902615398e-02,-8.469561181633e+00
3.000946160167e-02,-8.469856642129e+00
3.000998659938e-02,-8.470199762449e+00
3.001048479884e-02,-8.470512616838e+00
3.001115485042e-02,-8.470914711624e+00
3.001183472484e-02,-8.471301802751e+00
3.001237259715e-02,-8.471593882798e+00
3.001295634120e-02,-8.471897284716e+00
3.001351099818e-02,-8.472173068049e+00
3.001402531474e-02,-8.472418317387e+00
3.001450930446e-02,-8.472640217016e+00
3.001497727244e-02,-8.472846871543e+00
3.001564036220e-02,-8.473126914767e+00
3.001634817927e-02,-8.473409983887e+00
3.001685429423e-02,-8.473602786520e+00
3.001736927837e-02,-8.473791012056e+00
3.001796189159e-02,-8.473998107753e+00
3.001858445018e-02,-8.474205097016e+00
3.001907721370e-02,-8.474361519017e+00
3.001953793376e-02,-8.474502027274e+00
3.002010165065e-02,-8.474666687222e+00
3.002073641627e-02,-8.474842838934e+00
