  Time                 , V(C1:1)              , V(U1A:OUT)           
  4.454824020411e-03  ,8.070392635462e-01  ,-6.717132096581e-01  
  4.455438186671e-03  ,7.824726131556e-01  ,-4.289464725041e-01  
  4.456030227687e-03  ,7.587909725306e-01  ,2.382337361990e-01  
  4.456733085658e-03  ,7.306766536829e-01  ,1.017607056315e+00  
  4.457433273341e-03  ,7.026691463587e-01  ,1.430498508582e+00  
  4.458023311641e-03  ,6.790676143763e-01  ,1.225277493392e+00  
  4.458652736689e-03  ,6.538906124232e-01  ,5.651730189250e-01  
  4.459170105006e-03  ,6.331958797572e-01  ,-2.761863457733e-02  
  4.459835197474e-03  ,6.065921810267e-01  ,-5.496197642971e-01  
  4.460479404475e-03  ,5.808239009974e-01  ,-4.631034817275e-01  
  4.461113883998e-03  ,5.554447200892e-01  ,1.452860965741e-01  
  4.461863090541e-03  ,5.254764583704e-01  ,1.007140720829e+00  
  4.462633564021e-03  ,4.946575191615e-01  ,1.384989233317e+00  
  4.463296558406e-03  ,4.681377437708e-01  ,1.084284814057e+00  
  4.463936473872e-03  ,4.425411251185e-01  ,3.938380802334e-01  
  4.464444877650e-03  ,4.222049739954e-01  ,-1.359370696492e-01  
  4.465002491023e-03  ,3.999004390833e-01  ,-5.093747062268e-01  
  4.465511085536e-03  ,3.795566585657e-01  ,-4.728756487058e-01  
  4.466017391230e-03  ,3.593044307825e-01  ,-1.027628667678e-01  
  4.466649391200e-03  ,3.340244320033e-01  ,5.493174702322e-01  
  4.467288257624e-03  ,3.084697750208e-01  ,1.152187628457e+00  
  4.467852355983e-03  ,2.859058406947e-01  ,1.297833636521e+00  
  4.468560077693e-03  ,2.575969722864e-01  ,9.732488924268e-01  
  4.469202949550e-03  ,2.318820980188e-01  ,3.314185433094e-01  
  4.469711734797e-03  ,2.115306881068e-01  ,-1.329640336643e-01  
  4.470248748805e-03  ,1.900501278040e-01  ,-4.292663730268e-01  
  4.470825244929e-03  ,1.669902828333e-01  ,-3.454168825617e-01  
  4.471345378901e-03  ,1.461849239466e-01  ,4.808057755573e-02  
  4.472023536708e-03  ,1.190586116907e-01  ,6.784192097082e-01  
  4.472707035090e-03  ,9.171867638797e-02  ,1.165018048183e+00  
  4.473296691920e-03  ,6.813240319460e-02  ,1.168374375727e+00  
  4.473862697627e-03  ,4.549217492312e-02  ,8.194023250666e-01  
  4.474441291835e-03  ,2.234840661256e-02  ,2.987081022337e-01  
  4.475072147395e-03  ,-2.885815799553e-03  ,-2.302628997314e-01  
  4.475660087611e-03  ,-2.640342444213e-02  ,-3.867468475465e-01  
  4.476082374598e-03  ,-4.329490393431e-02  ,-2.430325811344e-01  
  4.476434328105e-03  ,-5.737304419311e-02  ,9.075673556381e-03  
  4.476814128901e-03  ,-7.256507605347e-02  ,3.721973808454e-01  
  4.477467395808e-03  ,-9.869575232302e-02  ,9.437875194845e-01  
  4.478193618800e-03  ,-1.277446720007e-01  ,1.165495055532e+00  
  4.478852798488e-03  ,-1.541118595007e-01  ,8.959630648739e-01  
  4.479492332484e-03  ,-1.796932193640e-01  ,3.397280916835e-01  
  4.479992057826e-03  ,-1.996822330359e-01  ,-5.896544710447e-02  
  4.480568744685e-03  ,-2.227497074012e-01  ,-3.266615677609e-01  
  4.481222488429e-03  ,-2.488994571570e-01  ,-1.856571646927e-01  
  4.481835891749e-03  ,-2.734355899695e-01  ,2.923590280567e-01  
  4.482631256129e-03  ,-3.052501651648e-01  ,9.384667943135e-01  
  4.483424713160e-03  ,-3.369884464148e-01  ,1.113903920459e+00  
  4.484090854670e-03  ,-3.636341068152e-01  ,8.062181896222e-01  
  4.484772922541e-03  ,-3.909168216590e-01  ,2.310869260374e-01  
  4.485270931270e-03  ,-4.108371707801e-01  ,-1.126129758412e-01  
  4.485759212520e-03  ,-4.303684207801e-01  ,-2.912889406211e-01  
  4.486327411677e-03  ,-4.530963870887e-01  ,-1.847793583461e-01  
  4.486861183192e-03  ,-4.744472476844e-01  ,1.751647850671e-01  
  4.487575580623e-03  ,-5.030231449012e-01  ,7.122148542831e-01  
  4.488295509364e-03  ,-5.318202945594e-01  ,1.062071723168e+00  
  4.488891078975e-03  ,-5.556430789832e-01  ,9.855777530701e-01  
  4.489485599543e-03  ,-5.794239017371e-01  ,6.191580701788e-01  
  4.490142299678e-03  ,-6.056919071082e-01  ,1.409217598511e-01  
  4.490724231746e-03  ,-6.289691898231e-01  ,-1.495642940500e-01  
  4.491271926905e-03  ,-6.508769962196e-01  ,-2.104906993656e-01  
  4.491966583278e-03  ,-6.786632511024e-01  ,9.996453274150e-02  
  4.492621662165e-03  ,-7.048664066199e-01  ,5.938418142264e-01  
  4.493488361384e-03  ,-7.395343753699e-01  ,1.006563810585e+00  
  4.494061519648e-03  ,-7.624607059363e-01  ,9.450292812625e-01  
  4.494669391658e-03  ,-7.867755863074e-01  ,6.153245293245e-01  
  4.495385219600e-03  ,-8.154087039832e-01  ,1.507254689873e-01  
  4.495984508540e-03  ,-8.393802616004e-01  ,-1.062610028929e-01  
  4.496546508815e-03  ,-8.618602725867e-01  ,-1.444659908833e-01  
  4.497157432582e-03  ,-8.862972232703e-01  ,1.099666726339e-01  
  4.497857238795e-03  ,-9.142894718054e-01  ,5.807446164945e-01  
  4.498663188960e-03  ,-9.465274783972e-01  ,9.413908801334e-01  
  4.499208213832e-03  ,-9.683284732703e-01  ,9.107109508827e-01  
  4.499783470179e-03  ,-9.913387271765e-01  ,6.507705457310e-01  
  4.500000002012e-03  ,-9.999999595200e-01  ,5.040449143079e-01  
  4.500059082136e-03  ,-9.976367545640e-01  ,4.600723709211e-01  
  4.500177242384e-03  ,-9.929103446519e-01  ,3.624420384338e-01  
  4.500413562879e-03  ,-9.834575248276e-01  ,1.210852601188e-01  
  4.500740816221e-03  ,-9.703673911607e-01  ,-2.869949824071e-01  
  4.501395322904e-03  ,-9.441871238267e-01  ,-1.059286031515e+00  
  4.502064897642e-03  ,-9.174041343247e-01  ,-1.411465511852e+00  
  4.502686979398e-03  ,-8.925208640610e-01  ,-1.168479494487e+00  
  4.503296854124e-03  ,-8.681258750474e-01  ,-5.171993086406e-01  
  4.503802682981e-03  ,-8.478927207505e-01  ,5.064475789746e-02  
  4.504436781034e-03  ,-8.225287986314e-01  ,5.325106462778e-01  
  4.505095197782e-03  ,-7.961921287095e-01  ,4.393490909226e-01  
  4.505709650144e-03  ,-7.716140342270e-01  ,-1.442529983882e-01  
  4.506479646787e-03  ,-7.408141685044e-01  ,-1.008332484091e+00  
  4.507236387357e-03  ,-7.105445457017e-01  ,-1.367103481511e+00  
  4.507889654264e-03  ,-6.844138694321e-01  ,-1.076770726148e+00  
  4.508530141935e-03  ,-6.587943625962e-01  ,-3.989525475401e-01  
  4.509038354978e-03  ,-6.384658408677e-01  ,1.227065332489e-01  
  4.509604265318e-03  ,-6.158294272935e-01  ,4.950799090172e-01  
  4.510116674528e-03  ,-5.953330588853e-01  ,4.555131628890e-01  
  4.510627653227e-03  ,-5.748939109361e-01  ,8.406342529242e-02  
  4.511260416136e-03  ,-5.495833945787e-01  ,-5.585814219236e-01  
  4.511908723936e-03  ,-5.236510825669e-01  ,-1.151183027207e+00  
  4.512478258238e-03  ,-5.008697104966e-01  ,-1.279986257883e+00  
  4.513258459196e-03  ,-4.696616721665e-01  ,-8.498751690397e-01  
  4.513986684904e-03  ,-4.405326438462e-01  ,-1.825758459775e-01  
  4.514608862028e-03  ,-4.156455588853e-01  ,2.607878479026e-01  
  4.515186693296e-03  ,-3.925323081529e-01  ,4.026890240252e-01  
  4.515828230009e-03  ,-3.668708396470e-01  ,1.216346103030e-01  
  4.516454603300e-03  ,-3.418159080064e-01  ,-4.572149166524e-01  
  4.517207147703e-03  ,-3.117141318833e-01  ,-1.010665010161e+00  
  4.517964841947e-03  ,-2.814063621080e-01  ,-1.146194569663e+00  
  4.518645002470e-03  ,-2.541999412095e-01  ,-7.916648709978e-01  
  4.519327261076e-03  ,-2.269095969712e-01  ,-1.768040289780e-01  
  4.519819738493e-03  ,-2.072105002915e-01  ,1.699110170818e-01  
  4.520295717344e-03  ,-1.881713462388e-01  ,3.351211412194e-01  
  4.520853998289e-03  ,-1.658401084458e-01  ,2.072760704713e-01  
  4.521396066770e-03  ,-1.441573691880e-01  ,-1.904956227087e-01  
  4.522118188963e-03  ,-1.152724814927e-01  ,-7.606132270008e-01  
  4.522828485594e-03  ,-8.686061625831e-02  ,-1.106118449228e+00  
  4.523418142423e-03  ,-6.327434306495e-02  ,-1.010066266224e+00  
  4.524023439512e-03  ,-3.906245952004e-02  ,-6.027542300752e-01  
  4.524670412168e-03  ,-1.318355327005e-02  ,-1.042100967111e-01  
  4.525255205259e-03  ,1.020817036276e-02  ,1.937847128845e-01  
  4.525798799619e-03  ,3.195194477681e-02  ,2.423009296596e-01  
  4.526187755689e-03  ,4.751018757464e-02  ,9.578304555166e-02  
  4.526712181196e-03  ,6.848720783832e-02  ,-2.779527303888e-01  
  4.527349044904e-03  ,9.396175617817e-02  ,-7.757749834565e-01  
  4.528178741560e-03  ,1.271496223891e-01  ,-1.051681809612e+00  
  4.528859092817e-03  ,1.543636726821e-01  ,-8.410345350803e-01  
  4.529507209882e-03  ,1.802883552993e-01  ,-3.764927609408e-01  
  4.530017711744e-03  ,2.007084297621e-01  ,-3.084930857919e-02  
  4.530551197157e-03  ,2.220478462660e-01  ,1.756540151042e-01  
  4.531051780805e-03  ,2.420711922133e-01  ,1.687930651120e-01  
  4.531711341963e-03  ,2.684536385024e-01  ,-1.610876324333e-01  
  4.532370426283e-03  ,2.948170113051e-01  ,-6.431155722889e-01  
  4.533272602186e-03  ,3.309040474379e-01  ,-9.979262954585e-01  
  4.533904506788e-03  ,3.561802315199e-01  ,-8.695765311340e-01  
  4.534557582960e-03  ,3.823032783949e-01  ,-4.749298986196e-01  
  4.535161544904e-03  ,4.064617561782e-01  ,-9.769665916782e-02  
  4.535722686872e-03  ,4.289074348891e-01  ,1.123559354721e-01  
  4.536251308546e-03  ,4.500523018324e-01  ,1.193719275214e-01  
  4.536857177839e-03  ,4.742870735610e-01  ,-1.434148788785e-01  
  4.537547638044e-03  ,5.019054817641e-01  ,-5.970514243402e-01  
  4.538380958662e-03  ,5.352383064711e-01  ,-9.339784955238e-01  
  4.538976432905e-03  ,5.590572761977e-01  ,-8.682670004588e-01  
  4.539582588300e-03  ,5.833034920180e-01  ,-5.687431832695e-01  
  4.540299560652e-03  ,6.119823860609e-01  ,-1.618293409186e-01  
  4.540895511732e-03  ,6.358204292738e-01  ,5.245430961380e-02  
  4.541372110471e-03  ,6.548843788588e-01  ,7.391733405322e-02  
  4.541852190122e-03  ,6.740875648939e-01  ,-5.464372971373e-02  
  4.542476751432e-03  ,6.990700172865e-01  ,-3.650333583598e-01  
  4.543183424101e-03  ,7.273369240248e-01  ,-7.399235268702e-01  
  4.543897153959e-03  ,7.558861183608e-01  ,-8.593105507871e-01  
  4.544641782865e-03  ,7.856712746108e-01  ,-6.914404420126e-01  
  4.545314409361e-03  ,8.125763344252e-01  ,-3.562075915770e-01  
  4.545882322416e-03  ,8.352928566420e-01  ,-1.083630238691e-01  
  4.546421720609e-03  ,8.568687843764e-01  ,4.447436425642e-03  
  4.546930791960e-03  ,8.772316383803e-01  ,-3.349914982345e-02  
  4.547517301664e-03  ,9.006920265639e-01  ,-2.377155445900e-01  
  4.548189355955e-03  ,9.275741981948e-01  ,-5.683315094060e-01  
  4.549011613950e-03  ,9.604645180190e-01  ,-7.809279548002e-01  
  4.549621965513e-03  ,9.848785805190e-01  ,-7.400249086716e-01  
  4.550000001012e-03  ,1.000000000000e+00  ,-6.266732290837e-01  
  4.550000001111e-03  ,1.000000000000e+00  ,-6.266732534766e-01  
  4.550000001308e-03  ,1.000000000000e+00  ,-6.266731755663e-01  
  4.550000001704e-03  ,1.000000000000e+00  ,-6.266730197456e-01  
  4.550000002012e-03  ,9.999999995200e-01  ,-6.266728981673e-01  
  4.550000002091e-03  ,9.999999963582e-01  ,-6.266728669723e-01  
  4.550000002249e-03  ,9.999999900345e-01  ,-6.266728046616e-01  
  4.550000002565e-03  ,9.999999773871e-01  ,-6.266726799933e-01  
  4.550000003198e-03  ,9.999999520922e-01  ,-6.266724306758e-01  
  4.550000004462e-03  ,9.999999015025e-01  ,-6.266719320410e-01  
  4.550000006992e-03  ,9.999998003230e-01  ,-6.266709347787e-01  
  4.550000012051e-03  ,9.999995979641e-01  ,-6.266689402754e-01  
  4.550000022169e-03  ,9.999991932462e-01  ,-6.266649513539e-01  
  4.550000042405e-03  ,9.999983838105e-01  ,-6.266569736928e-01  
  4.550000082877e-03  ,9.999967649390e-01  ,-6.266410194169e-01  
  4.550000163820e-03  ,9.999935271961e-01  ,-6.266091259719e-01  
  4.550000325707e-03  ,9.999870517102e-01  ,-6.265453216775e-01  
  4.550000649482e-03  ,9.999741007385e-01  ,-6.264177506803e-01  
  4.550001297030e-03  ,9.999481987950e-01  ,-6.261625227439e-01  
  4.550002592127e-03  ,9.998963949082e-01  ,-6.256516036236e-01  
  4.550005182322e-03  ,9.997927871344e-01  ,-6.246274025622e-01  
  4.550010362710e-03  ,9.995855715868e-01  ,-6.225678279669e-01  
  4.550020723488e-03  ,9.991711404917e-01  ,-6.183937371457e-01  
  4.550041445042e-03  ,9.983422783014e-01  ,-6.097546794806e-01  
  4.550082888152e-03  ,9.966845539209e-01  ,-5.909373393833e-01  
  4.550165774371e-03  ,9.933691051599e-01  ,-5.457591903418e-01  
  4.550331546809e-03  ,9.867382076380e-01  ,-4.236162130911e-01  
  4.550617410685e-03  ,9.753036525843e-01  ,-1.281201150604e-01  
  4.551187421824e-03  ,9.525032070276e-01  ,6.026177181231e-01  
  4.551749898936e-03  ,9.300041225550e-01  ,1.224452148676e+00  
  4.552335931804e-03  ,9.065628078577e-01  ,1.429845788255e+00  
  4.553064157512e-03  ,8.774337795374e-01  ,1.020006404114e+00  
  4.553802110698e-03  ,8.479156520960e-01  ,1.326173608092e-01  
  4.554338457133e-03  ,8.264617946741e-01  ,-3.772594054677e-01  
  4.554844095256e-03  ,8.062362697718e-01  ,-6.034332580072e-01  
  4.555402185466e-03  ,7.839126613733e-01  ,-4.070834862514e-01  
  4.555968477275e-03  ,7.612609890100e-01  ,1.742262864081e-01  
  4.556657220866e-03  ,7.337112453577e-01  ,9.130914613483e-01  
  4.557343198802e-03  ,7.062721279261e-01  ,1.360235834050e+00  
  4.557929994609e-03  ,6.828002956507e-01  ,1.230852215530e+00  
  4.558525278117e-03  ,6.589889553186e-01  ,6.868532981798e-01  
  4.559090997722e-03  ,6.363601711389e-01  ,7.410894080626e-02  
  4.559689142253e-03  ,6.124343898889e-01  ,-3.846313277416e-01  
  4.560237791087e-03  ,5.904884365198e-01  ,-4.934329633502e-01  
  4.560836984660e-03  ,5.665206935998e-01  ,-1.761587293099e-01  
  4.561464883830e-03  ,5.414047268030e-01  ,4.797092706647e-01  
  4.562308313395e-03  ,5.076675441858e-01  ,1.198092624714e+00  
  4.562960531260e-03  ,4.815788295862e-01  ,1.232270308868e+00  
  4.563592817332e-03  ,4.562873867151e-01  ,8.244633768734e-01  
  4.564253809001e-03  ,4.298477199670e-01  ,2.047626699688e-01  
  4.564849283244e-03  ,4.060287502405e-01  ,-2.402703808845e-01  
  4.565404607798e-03  ,3.838157680627e-01  ,-4.081035882342e-01  
  4.566024591472e-03  ,3.590164211389e-01  ,-1.742438981406e-01  
  4.566629316356e-03  ,3.348274257776e-01  ,3.672947825397e-01  
  4.567383672740e-03  ,3.046531704065e-01  ,9.575713435058e-01  
  4.568121339824e-03  ,2.751464870569e-01  ,1.169717045584e+00  
  4.568753053691e-03  ,2.498779323694e-01  ,8.997457791961e-01  
  4.569426824595e-03  ,2.229270961877e-01  ,3.090401845751e-01  
  4.569931699778e-03  ,2.027320888635e-01  ,-8.714396548098e-02  
  4.570481302287e-03  ,1.807479885217e-01  ,-3.338433340326e-01  
  4.571079637553e-03  ,1.568145778771e-01  ,-2.279339885841e-01  
  4.571618368174e-03  ,1.352653530236e-01  ,1.542297108529e-01  
  4.572319032695e-03  ,1.072387722131e-01  ,7.172701633489e-01  
  4.573040964152e-03  ,7.836151391230e-02  ,1.101176659940e+00  
  4.573641683604e-03  ,5.433273583613e-02  ,1.027916215474e+00  
  4.574228002574e-03  ,3.087997704706e-02  ,6.500124010911e-01  
  4.574981977488e-03  ,7.209804650188e-04  ,2.624416866387e-02  
  4.575476552989e-03  ,-1.906203955453e-02  ,-2.238383822386e-01  
  4.575976564433e-03  ,-3.906249731820e-02  ,-2.702472279756e-01  
  4.576412918116e-03  ,-5.651664465707e-02  ,-1.007730929228e-01  
  4.576970626857e-03  ,-7.882499426643e-02  ,3.197699526349e-01  
  4.577723838832e-03  ,-1.089534732703e-01  ,8.905101782386e-01  
  4.578515769984e-03  ,-1.406307193641e-01  ,1.062393327847e+00  
  4.579192211177e-03  ,-1.676883670692e-01  ,7.794589791167e-01  
  4.579865695979e-03  ,-1.946277591590e-01  ,2.548573910321e-01  
  4.580363609340e-03  ,-2.145442935828e-01  ,-6.648542343602e-02  
  4.580896522548e-03  ,-2.358608219031e-01  ,-2.412199900797e-01  
  4.581553699519e-03  ,-2.621479007605e-01  ,-7.344629279931e-02  
  4.582162048365e-03  ,-2.864818546179e-01  ,3.607897656108e-01  
  4.582986213710e-03  ,-3.194484683875e-01  ,9.169421735315e-01  
  4.583790828730e-03  ,-3.516330692176e-01  ,1.000059515014e+00  
  4.584567691829e-03  ,-3.827075931433e-01  ,5.687706975964e-01  
  4.585291721370e-03  ,-4.116687747840e-01  ,2.573619579501e-02  
  4.585753776576e-03  ,-4.301509830359e-01  ,-1.777164925931e-01  
  4.586225225474e-03  ,-4.490089389685e-01  ,-2.118068895623e-01  
  4.586825754191e-03  ,-4.730300876502e-01  ,2.453392617547e-02  
  4.587422372844e-03  ,-4.968948337439e-01  ,4.632158408904e-01  
  4.588170816447e-03  ,-5.268325778846e-01  ,8.878260625248e-01  
  4.588956644084e-03  ,-5.582656833533e-01  ,9.715699732948e-01  
  4.589671613719e-03  ,-5.868644687537e-01  ,6.592442257706e-01  
  4.590356447245e-03  ,-6.142578098182e-01  ,1.763804476396e-01  
  4.590843393351e-03  ,-6.337356540564e-01  ,-7.265661569242e-02  
  4.591311218287e-03  ,-6.524486514930e-01  ,-1.732090327230e-01  
  4.591898204829e-03  ,-6.759281131629e-01  ,-3.589658255582e-02  
  4.592452384974e-03  ,-6.980953189735e-01  ,3.036293622086e-01  
  4.593186046626e-03  ,-7.274417850379e-01  ,7.397790352933e-01  
  4.593957187678e-03  ,-7.582874271278e-01  ,9.551307508842e-01  
  4.594576789882e-03  ,-7.830715152625e-01  ,8.027536414670e-01  
  4.595243217494e-03  ,-8.097286197547e-01  ,4.040740453609e-01  
  4.595797779109e-03  ,-8.319110843543e-01  ,8.495247415390e-02  
  4.596341754939e-03  ,-8.536701175574e-01  ,-9.152772384246e-02  
  4.596853973414e-03  ,-8.741588565711e-01  ,-8.148023636258e-02  
  4.597431232478e-03  ,-8.972492191199e-01  ,1.619587448500e-01  
  4.598131706263e-03  ,-9.252681705359e-01  ,5.937725666771e-01  
  4.598961975123e-03  ,-9.584789249305e-01  ,9.033233380613e-01  
  4.599626113917e-03  ,-9.850444766883e-01  ,8.193065134078e-01  
  4.600000002012e-03  ,-9.999999595200e-01  ,6.480931596769e-01  
  4.600060026273e-03  ,-9.975989890610e-01  ,6.100376265321e-01  
  4.600180070028e-03  ,-9.927972388779e-01  ,5.239219998766e-01  
  4.600420157537e-03  ,-9.831937385117e-01  ,2.905436509452e-01  
  4.600810353384e-03  ,-9.675859046494e-01  ,-2.133460329278e-01  
  4.601324193105e-03  ,-9.470323157822e-01  ,-9.141709402702e-01  
  4.602057664022e-03  ,-9.176934791122e-01  ,-1.480292283251e+00  
  4.602623288259e-03  ,-8.950685096298e-01  ,-1.356711713812e+00  
  4.603197304830e-03  ,-8.721078467880e-01  ,-7.897035968006e-01  
  4.603776471243e-03  ,-8.489411902939e-01  ,-8.329701557604e-02  
  4.604390828237e-03  ,-8.243669105088e-01  ,4.641524467122e-01  
  4.604950158224e-03  ,-8.019937110458e-01  ,6.094216089710e-01  
  4.605546204672e-03  ,-7.781518531357e-01  ,2.692908602894e-01  
  4.606174676046e-03  ,-7.530129981552e-01  ,-4.625372154344e-01  
  4.606968228445e-03  ,-7.212709022080e-01  ,-1.260397400199e+00  
  4.607659070120e-03  ,-6.936372352158e-01  ,-1.346696260986e+00  
  4.608317391500e-03  ,-6.673043799912e-01  ,-8.865962935829e-01  
  4.608965699301e-03  ,-6.413720679795e-01  ,-2.033977086137e-01  
  4.609557549581e-03  ,-6.176980567490e-01  ,3.049680919545e-01  
  4.610111538992e-03  ,-5.955384803330e-01  ,5.104916974261e-01  
  4.610720841512e-03  ,-5.711663795029e-01  ,2.708223377141e-01  
  4.611321656332e-03  ,-5.471337867295e-01  ,-3.236457481417e-01  
  4.612072007284e-03  ,-5.171197486435e-01  ,-9.985150779587e-01  
  4.612787549124e-03  ,-4.884980750596e-01  ,-1.273582531265e+00  
  4.613391701803e-03  ,-4.643319678818e-01  ,-1.023096282761e+00  
  4.614054505453e-03  ,-4.378198218857e-01  ,-3.888308337673e-01  
  4.614565388784e-03  ,-4.173844886338e-01  ,8.378583507444e-02  
  4.615150467977e-03  ,-3.939813209091e-01  ,4.198030751763e-01  
  4.615681187734e-03  ,-3.727525306260e-01  ,3.595434579149e-01  
  4.616215245352e-03  ,-3.513902259384e-01  ,-1.856089841389e-02  
  4.616887967214e-03  ,-3.244813514267e-01  ,-6.357339595061e-01  
  4.617572610006e-03  ,-2.970956397568e-01  ,-1.141143051863e+00  
  4.618165032491e-03  ,-2.733987403428e-01  ,-1.170617287633e+00  
  4.618778817281e-03  ,-2.488473487412e-01  ,-8.098816131378e-01  
  4.619435326681e-03  ,-2.225869727646e-01  ,-2.400007076646e-01  
  4.620028321371e-03  ,-1.988671851670e-01  ,1.798606438119e-01  
  4.620582787618e-03  ,-1.766885352646e-01  ,3.498747511794e-01  
  4.621208874807e-03  ,-1.516450477158e-01  ,1.444316058190e-01  
  4.621805207357e-03  ,-1.277917457139e-01  ,-3.450004852330e-01  
  4.622553650961e-03  ,-9.785400157323e-02  ,-8.979356720524e-01  
  4.623300473318e-03  ,-6.798110728613e-02  ,-1.116549317117e+00  
  4.623929135427e-03  ,-4.283462291113e-02  ,-8.798375681530e-01  
  4.624601761923e-03  ,-1.592956309669e-02  ,-3.385600223175e-01  
  4.625113598928e-03  ,4.543917127905e-03  ,3.806820639369e-02  
  4.625710408315e-03  ,2.841629261618e-02  ,2.830476483198e-01  
  4.626333634481e-03  ,5.334533924705e-02  ,1.446514038071e-01  
  4.626954857931e-03  ,7.819427723532e-02  ,-3.097153751816e-01  
  4.627524773702e-03  ,1.009909080947e-01  ,-7.822628774734e-01  
  4.628314129934e-03  ,1.325651573623e-01  ,-1.067818567126e+00  
  4.629139153585e-03  ,1.655661034072e-01  ,-8.173833191022e-01  
  4.629909436331e-03  ,1.963774132217e-01  ,-2.195909771870e-01  
  4.630425946340e-03  ,2.170378136123e-01  ,1.010415243013e-01  
  4.630924050436e-03  ,2.369619774306e-01  ,2.527853277941e-01  
  4.631511132345e-03  ,2.604452537978e-01  ,1.217743676889e-01  
  4.632064168081e-03  ,2.825666832411e-01  ,-2.495309852942e-01  
  4.632804505453e-03  ,3.121801781142e-01  ,-7.573944469297e-01  
  4.633544556722e-03  ,3.417822288955e-01  ,-1.031844321207e+00  
  4.634137456045e-03  ,3.654982017958e-01  ,-9.042018372317e-01  
  4.634782235250e-03  ,3.912893700087e-01  ,-4.893709547718e-01  
  4.635370843038e-03  ,4.148336815321e-01  ,-9.155666058025e-02  
  4.635929982290e-03  ,4.371992516005e-01  ,1.427225943463e-01  
  4.636455742941e-03  ,4.582296776259e-01  ,1.624824072899e-01  
  4.637129227743e-03  ,4.851690697157e-01  ,-1.472074139837e-01  
  4.637788598165e-03  ,5.115438866102e-01  ,-6.156153172857e-01  
  4.638668458090e-03  ,5.467382835829e-01  ,-9.774415793321e-01  
  4.639283387289e-03  ,5.713354515516e-01  ,-8.805983583761e-01  
  4.639915864095e-03  ,5.966345238173e-01  ,-5.266415777315e-01  
  4.640572945699e-03  ,6.229177879774e-01  ,-1.264047304060e-01  
  4.641150872335e-03  ,6.460348534071e-01  ,9.085300418815e-02  
  4.641695038900e-03  ,6.678015160048e-01  ,1.058652631484e-01  
  4.642257706747e-03  ,6.903082298720e-01  ,-1.222174852098e-01  
  4.642973534689e-03  ,7.189413475478e-01  ,-5.736342985391e-01  
  4.643762795553e-03  ,7.505117821181e-01  ,-9.082648104380e-01  
  4.644325272665e-03  ,7.730108665907e-01  ,-8.793378045355e-01  
  4.644894806967e-03  ,7.957922386610e-01  ,-6.355752810217e-01  
  4.645554368124e-03  ,8.221746849501e-01  ,-2.605090666507e-01  
  4.646162144766e-03  ,8.464857506239e-01  ,1.058944674918e-03  
  4.646681992635e-03  ,8.672796654189e-01  ,6.944804161975e-02  
  4.647166745291e-03  ,8.866697716200e-01  ,-2.131679635530e-02  
  4.647803608999e-03  ,9.121443199599e-01  ,-3.097363795677e-01  
  4.648479191885e-03  ,9.391676353896e-01  ,-6.789264787305e-01  
  4.649286572561e-03  ,9.714628624404e-01  ,-8.487014615389e-01  
  4.650000001012e-03  ,1.000000000000e+00  ,-7.003496918389e-01  
  4.650000001111e-03  ,1.000000000000e+00  ,-7.003452262158e-01  
  4.650000001308e-03  ,1.000000000000e+00  ,-7.003451422465e-01  
  4.650000001704e-03  ,1.000000000000e+00  ,-7.003449742984e-01  
  4.650000002012e-03  ,9.999999995200e-01  ,-7.003448432642e-01  
  4.650000002091e-03  ,9.999999963582e-01  ,-7.003448096803e-01  
  4.650000002249e-03  ,9.999999900345e-01  ,-7.003447425016e-01  
  4.650000002565e-03  ,9.999999773871e-01  ,-7.003446081365e-01  
  4.650000003198e-03  ,9.999999520922e-01  ,-7.003443393946e-01  
  4.650000004462e-03  ,9.999999015025e-01  ,-7.003438018652e-01  
  4.650000006992e-03  ,9.999998003230e-01  ,-7.003427265151e-01  
  4.650000012051e-03  ,9.999995979641e-01  ,-7.003405744844e-01  
  4.650000022169e-03  ,9.999991932462e-01  ,-7.003362644435e-01  
  4.650000042405e-03  ,9.999983838105e-01  ,-7.003276208108e-01  
  4.650000082877e-03  ,9.999967649390e-01  ,-7.003102576768e-01  
  4.650000163820e-03  ,9.999935271961e-01  ,-7.002752828477e-01  
  4.650000325707e-03  ,9.999870517102e-01  ,-7.002046523289e-01  
  4.650000649482e-03  ,9.999741007385e-01  ,-7.000620291579e-01  
  4.650001297030e-03  ,9.999481987950e-01  ,-6.997751448294e-01  
  4.650002592127e-03  ,9.998963949082e-01  ,-6.992001724082e-01  
  4.650005182322e-03  ,9.997927871344e-01  ,-6.980473113916e-01  
  4.650010362710e-03  ,9.995855715868e-01  ,-6.957278908602e-01  
  4.650020723488e-03  ,9.991711404917e-01  ,-6.910237049825e-01  
  4.650041445042e-03  ,9.983422783014e-01  ,-6.812835399158e-01  
  4.650082888152e-03  ,9.966845539209e-01  ,-6.601035145863e-01  
  4.650165774371e-03  ,9.933691051599e-01  ,-6.095882236035e-01  
  4.650331546809e-03  ,9.867382076380e-01  ,-4.745981389317e-01  
  4.650630571391e-03  ,9.747772243616e-01  ,-1.353027405820e-01  
  4.651212026622e-03  ,9.515190151331e-01  ,6.695682209284e-01  
  4.651778509166e-03  ,9.288597133753e-01  ,1.321724080960e+00  
  4.652332498576e-03  ,9.067001369593e-01  ,1.508682084945e+00  
  4.653047945048e-03  ,8.780822780725e-01  ,1.063701179915e+00  
