  Time                 , V(V1:+)              , V(R2:1)              
  5.095310594663e-03  ,-1.000000000000e+00  ,4.529600799074e-03  
  5.096074678526e-03  ,-1.000000000000e+00  ,1.712675230046e-03  
  5.096650220976e-03  ,-1.000000000000e+00  ,-1.275526344182e-03  
  5.097270013914e-03  ,-1.000000000000e+00  ,-4.001028683859e-03  
  5.097934820280e-03  ,-1.000000000000e+00  ,-4.361473381245e-03  
  5.098699762449e-03  ,-1.000000000000e+00  ,-1.700176538153e-03  
  5.099275018797e-03  ,-1.000000000000e+00  ,1.147326465994e-03  
  5.099907590971e-03  ,-1.000000000000e+00  ,3.795213025903e-03  
  5.100578596220e-03  ,-1.000000000000e+00  ,4.112531018738e-03  
  5.101342584715e-03  ,-1.000000000000e+00  ,1.552509484203e-03  
  5.101918794737e-03  ,-1.000000000000e+00  ,-1.164523122133e-03  
  5.102538778410e-03  ,-1.000000000000e+00  ,-3.638532123780e-03  
  5.103204156980e-03  ,-1.000000000000e+00  ,-3.961329009871e-03  
  5.103969194517e-03  ,-1.000000000000e+00  ,-1.538179390855e-03  
  5.104545118437e-03  ,-1.000000000000e+00  ,1.050781848950e-03  
  5.105175115690e-03  ,-1.000000000000e+00  ,3.445294367773e-03  
  5.105844499693e-03  ,-1.000000000000e+00  ,3.736141161653e-03  
  5.106608202085e-03  ,-1.000000000000e+00  ,1.415117124309e-03  
  5.107184793577e-03  ,-1.000000000000e+00  ,-1.054719632043e-03  
  5.107805540189e-03  ,-1.000000000000e+00  ,-3.306153800254e-03  
  5.108471109495e-03  ,-1.000000000000e+00  ,-3.600366158103e-03  
  5.109236337766e-03  ,-1.000000000000e+00  ,-1.399297206118e-03  
  5.109813215360e-03  ,-1.000000000000e+00  ,9.556338200997e-04  
  5.110443117246e-03  ,-1.000000000000e+00  ,3.129286773017e-03  
  5.111112215147e-03  ,-1.000000000000e+00  ,3.392027289659e-03  
  5.111875726804e-03  ,-1.000000000000e+00  ,1.283528233485e-03  
  5.112452985868e-03  ,-1.000000000000e+00  ,-9.622650788355e-04  
  5.113074209318e-03  ,-1.000000000000e+00  ,-3.007277575894e-03  
  5.113740446195e-03  ,-1.000000000000e+00  ,-3.270540399140e-03  
  5.114505769834e-03  ,-1.000000000000e+00  ,-1.266515132697e-03  
  5.115083410368e-03  ,-1.000000000000e+00  ,8.751466330768e-04  
  5.115711118803e-03  ,-1.000000000000e+00  ,2.841567818718e-03  
  5.116378976927e-03  ,-1.000000000000e+00  ,3.081005473031e-03  
  5.117142202482e-03  ,-1.000000000000e+00  ,1.167635127634e-03  
  5.117720033750e-03  ,-1.000000000000e+00  ,-8.745291329203e-04  
  5.118341924772e-03  ,-1.000000000000e+00  ,-2.734190852341e-03  
  5.119008638487e-03  ,-1.000000000000e+00  ,-2.972140793571e-03  
  5.119774248228e-03  ,-1.000000000000e+00  ,-1.149083562307e-03  
  5.120352937803e-03  ,-1.000000000000e+00  ,7.996372995789e-04  
  5.120979311094e-03  ,-1.000000000000e+00  ,2.580854969631e-03  
  5.121646406278e-03  ,-1.000000000000e+00  ,2.797565317956e-03  
  5.122409345731e-03  ,-1.000000000000e+00  ,1.059506520782e-03  
  5.122987844572e-03  ,-1.000000000000e+00  ,-7.975799074656e-04  
  5.123609926328e-03  ,-1.000000000000e+00  ,-2.486421562709e-03  
  5.124277021513e-03  ,-1.000000000000e+00  ,-2.700617641837e-03  
  5.125042821989e-03  ,-1.000000000000e+00  ,-1.041694192813e-03  
  5.125622465238e-03  ,-1.000000000000e+00  ,7.305241468542e-04  
  5.126246835813e-03  ,-1.000000000000e+00  ,2.342575863576e-03  
  5.126912500486e-03  ,-1.000000000000e+00  ,2.540773974082e-03  
  5.127675058470e-03  ,-1.000000000000e+00  ,9.652440055419e-04  
  5.128254320249e-03  ,-1.000000000000e+00  ,-7.237664366415e-04  
  5.128877641782e-03  ,-1.000000000000e+00  ,-2.261221130721e-03  
  5.129545404539e-03  ,-1.000000000000e+00  ,-2.454407624631e-03  
  5.130311300382e-03  ,-1.000000000000e+00  ,-9.455863860027e-04  
  5.130892183408e-03  ,-1.000000000000e+00  ,6.673047382113e-04  
  5.131515886411e-03  ,-1.000000000000e+00  ,2.128316279166e-03  
  5.132181360349e-03  ,-1.000000000000e+00  ,2.306336106356e-03  
  5.132943822965e-03  ,-1.000000000000e+00  ,8.729283622639e-04  
  5.133524133787e-03  ,-1.000000000000e+00  ,-6.638195252424e-04  
  5.134147359953e-03  ,-1.000000000000e+00  ,-2.058039075796e-03  
  5.134815790281e-03  ,-1.000000000000e+00  ,-2.229535963239e-03  
  5.135581781492e-03  ,-1.000000000000e+00  ,-8.545187966983e-04  
  5.136163713560e-03  ,-1.000000000000e+00  ,6.127086044032e-04  
  5.136787130460e-03  ,-1.000000000000e+00  ,1.935452048178e-03  
  5.137453176603e-03  ,-1.000000000000e+00  ,2.090881934519e-03  
  5.138215353117e-03  ,-1.000000000000e+00  ,7.835774896938e-04  
  5.138796522245e-03  ,-1.000000000000e+00  ,-6.140763456684e-04  
  5.139419176206e-03  ,-1.000000000000e+00  ,-1.874990678468e-03  
  5.140088846311e-03  ,-1.000000000000e+00  ,-2.023888539891e-03  
  5.140855123625e-03  ,-1.000000000000e+00  ,-7.668582309694e-04  
  5.141438104734e-03  ,-1.000000000000e+00  ,5.678481773435e-04  
  5.142060281858e-03  ,-1.000000000000e+00  ,1.761437153522e-03  
  5.142727472410e-03  ,-1.000000000000e+00  ,1.894655798950e-03  
  5.143489458189e-03  ,-1.000000000000e+00  ,6.989656907561e-04  
  5.144071485624e-03  ,-1.000000000000e+00  ,-5.721163681304e-04  
  5.144692136869e-03  ,-1.000000000000e+00  ,-1.708821918973e-03  
  5.145362665281e-03  ,-1.000000000000e+00  ,-1.836998161284e-03  
  5.146129037962e-03  ,-1.000000000000e+00  ,-6.877339475940e-04  
  5.146713068113e-03  ,-1.000000000000e+00  ,5.262614921194e-04  
  5.147334863767e-03  ,-1.000000000000e+00  ,1.603888596264e-03  
  5.148003770933e-03  ,-1.000000000000e+00  ,1.715181516773e-03  
  5.148765375242e-03  ,-1.000000000000e+00  ,6.202511277690e-04  
  5.149348356352e-03  ,-1.000000000000e+00  ,-5.357265019828e-04  
  5.149968435392e-03  ,-1.000000000000e+00  ,-1.559866805115e-03  
  5.150642206297e-03  ,-1.000000000000e+00  ,-1.664404646164e-03  
  5.151409055814e-03  ,-1.000000000000e+00  ,-6.073765470424e-04  
  5.151994230375e-03  ,-1.000000000000e+00  ,4.964548164520e-04  
  5.152615835294e-03  ,-1.000000000000e+00  ,1.464269259342e-03  
  5.153289129362e-03  ,-1.000000000000e+00  ,1.548186764464e-03  
  5.154050829038e-03  ,-1.000000000000e+00  ,5.364290138843e-04  
  5.154634668455e-03  ,-1.000000000000e+00  ,-5.137086267397e-04  
  5.155267717466e-03  ,-1.000000000000e+00  ,-1.440204183009e-03  
  5.155960085020e-03  ,-1.000000000000e+00  ,-1.487934274111e-03  
  5.156728841886e-03  ,-1.000000000000e+00  ,-4.788519581293e-04  
  5.157315256223e-03  ,-1.000000000000e+00  ,5.204725957553e-04  
  5.157953931913e-03  ,-1.000000000000e+00  ,1.369800253602e-03  
  5.158663084135e-03  ,-1.000000000000e+00  ,1.347609329332e-03  
  5.159433271513e-03  ,-1.000000000000e+00  ,3.276599578755e-04  
  5.160017873869e-03  ,-1.000000000000e+00  ,-6.130504848973e-04  
  5.160656168089e-03  ,-1.000000000000e+00  ,-1.367264107381e-03  
  5.161402895078e-03  ,-1.000000000000e+00  ,-1.251698306886e-03  
  5.162210657224e-03  ,-1.000000000000e+00  ,-1.524709484381e-04  
  5.162798883543e-03  ,-1.000000000000e+00  ,7.136640794918e-04  
  5.163456441984e-03  ,-1.000000000000e+00  ,1.318031953292e-03  
  5.164377786741e-03  ,-1.000000000000e+00  ,8.058163099885e-04  
  5.165210439787e-03  ,-1.000000000000e+00  ,-4.889894201108e-04  
  5.165918542967e-03  ,-1.000000000000e+00  ,-1.193076050240e-03  
  5.166625406370e-03  ,-1.000000000000e+00  ,-1.194670842051e-03  
  5.167741205320e-03  ,-1.000000000000e+00  ,1.649636196578e-04  
  5.168404104337e-03  ,-1.000000000000e+00  ,9.035915420320e-04  
  5.169156648741e-03  ,-1.000000000000e+00  ,1.183105585201e-03  
  5.170108034239e-03  ,-1.000000000000e+00  ,2.740720430994e-04  
  5.170781042204e-03  ,-1.000000000000e+00  ,-5.665147341457e-04  
  5.171460249052e-03  ,-1.000000000000e+00  ,-1.152786073821e-03  
  5.172235109434e-03  ,-1.000000000000e+00  ,-9.448877621042e-04  
  5.173079015836e-03  ,-1.000000000000e+00  ,5.699398738646e-05  
  5.173710538969e-03  ,-1.000000000000e+00  ,7.448707179845e-04  
  5.174406053648e-03  ,-1.000000000000e+00  ,1.076866738453e-03  
  5.175367166624e-03  ,-1.000000000000e+00  ,3.820522568435e-04  
  5.176063158140e-03  ,-1.000000000000e+00  ,-3.985821140464e-04  
  5.176803972349e-03  ,-1.000000000000e+00  ,-1.017299349906e-03  
  5.177572347746e-03  ,-1.000000000000e+00  ,-8.745528271314e-04  
  5.178401281461e-03  ,-1.000000000000e+00  ,-2.787533919943e-05  
  5.179000665769e-03  ,-1.000000000000e+00  ,5.846619748566e-04  
  5.179734613523e-03  ,-1.000000000000e+00  ,9.594655703433e-04  
  5.180623628721e-03  ,-1.000000000000e+00  ,4.558423721008e-04  
  5.181339361295e-03  ,-1.000000000000e+00  ,-2.617805354574e-04  
  5.182140447721e-03  ,-1.000000000000e+00  ,-8.993393127137e-04  
  5.182989790067e-03  ,-1.000000000000e+00  ,-7.279670542428e-04  
  5.183765699491e-03  ,-1.000000000000e+00  ,5.882200831423e-05  
  5.184333803282e-03  ,-1.000000000000e+00  ,5.876628674506e-04  
  5.185054399595e-03  ,-1.000000000000e+00  ,8.873613787667e-04  
  5.185952474699e-03  ,-1.000000000000e+00  ,3.717034047061e-04  
  5.186625101194e-03  ,-1.000000000000e+00  ,-2.641090480729e-04  
  5.187464429960e-03  ,-1.000000000000e+00  ,-8.528605555671e-04  
  5.188278104887e-03  ,-1.000000000000e+00  ,-6.629084949710e-04  
  5.189108564481e-03  ,-1.000000000000e+00  ,1.250443746419e-04  
  5.189685060606e-03  ,-1.000000000000e+00  ,5.958038732550e-04  
  5.190432169065e-03  ,-1.000000000000e+00  ,8.107023044056e-04  
  5.191334726438e-03  ,-1.000000000000e+00  ,2.504179052522e-04  
  5.191977312193e-03  ,-1.000000000000e+00  ,-3.170442294770e-04  
  5.192830564604e-03  ,-1.000000000000e+00  ,-8.109508276003e-04  
  5.193637277708e-03  ,-1.000000000000e+00  ,-5.605228739219e-04  
  5.194533063993e-03  ,-1.000000000000e+00  ,2.426778104973e-04  
  5.195185091123e-03  ,-1.000000000000e+00  ,6.513162558359e-04  
  5.195917417631e-03  ,-1.000000000000e+00  ,6.995866162529e-04  
  5.196927549467e-03  ,-1.000000000000e+00  ,-8.760926297750e-06  
  5.197576143369e-03  ,-1.000000000000e+00  ,-4.854558570528e-04  
  5.198410799131e-03  ,-1.000000000000e+00  ,-7.423747866437e-04  
  5.199283411131e-03  ,-1.000000000000e+00  ,-2.912688915730e-04  
  5.200012018308e-03  ,-1.000000000000e+00  ,2.561520159012e-04  
  5.200879289732e-03  ,-1.000000000000e+00  ,6.782996703214e-04  
  5.201699735746e-03  ,-1.000000000000e+00  ,4.338580377575e-04  
  5.202573110685e-03  ,-1.000000000000e+00  ,-2.564452108514e-04  
  5.203212835417e-03  ,-1.000000000000e+00  ,-6.031563063126e-04  
  5.203997041807e-03  ,-1.000000000000e+00  ,-6.221744162892e-04  
  5.205021288023e-03  ,-1.000000000000e+00  ,3.189967626236e-05  
  5.205675985441e-03  ,-1.000000000000e+00  ,4.333194096443e-04  
  5.206558420286e-03  ,-1.000000000000e+00  ,5.993209433108e-04  
  5.207440759763e-03  ,-1.000000000000e+00  ,1.363901276739e-04  
  5.208111383543e-03  ,-1.000000000000e+00  ,-3.058060119612e-04  
  5.208929159269e-03  ,-1.000000000000e+00  ,-5.762615651302e-04  
  5.209750749693e-03  ,-1.000000000000e+00  ,-4.145625161836e-04  
  5.210694982633e-03  ,-1.000000000000e+00  ,8.595590823785e-05  
  5.211511995420e-03  ,-1.000000000000e+00  ,4.092361677741e-04  
  5.212465479002e-03  ,-1.000000000000e+00  ,3.925478982773e-04  
  5.213612939939e-03  ,-1.000000000000e+00  ,-1.744638941940e-04  
  5.214331247434e-03  ,-1.000000000000e+00  ,-4.234555234323e-04  
  5.215334894285e-03  ,-1.000000000000e+00  ,-3.745532275441e-04  
  5.216486551389e-03  ,-1.000000000000e+00  ,1.702465913921e-04  
  5.217202188596e-03  ,-1.000000000000e+00  ,3.808203347594e-04  
  5.218237497434e-03  ,-1.000000000000e+00  ,2.849230503094e-04  
  5.219486238584e-03  ,-1.000000000000e+00  ,-2.629700445045e-04  
  5.220275690183e-03  ,-1.000000000000e+00  ,-4.076771622064e-04  
  5.221326257810e-03  ,-1.000000000000e+00  ,-2.114434764908e-04  
  5.222352602110e-03  ,-1.000000000000e+00  ,1.486035143122e-04  
  5.223399164304e-03  ,-1.000000000000e+00  ,2.978417878589e-04  
  5.224509813413e-03  ,-1.000000000000e+00  ,1.038973966130e-04  
  5.225519754514e-03  ,-1.000000000000e+00  ,-1.726641181518e-04  
  5.226647760496e-03  ,-1.000000000000e+00  ,-2.617039910433e-04  
  5.227883722410e-03  ,-1.000000000000e+00  ,-4.688109621355e-05  
  5.228929521665e-03  ,-1.000000000000e+00  ,1.490775936488e-04  
  5.230496027097e-03  ,-1.000000000000e+00  ,1.230041548075e-04  
  5.231936838255e-03  ,-1.000000000000e+00  ,-1.800389036997e-04  
  5.233006479368e-03  ,-1.000000000000e+00  ,-2.024383422802e-04  
  5.234441377744e-03  ,-1.000000000000e+00  ,1.930625186265e-05  
  5.235603906736e-03  ,-1.000000000000e+00  ,1.378014663886e-04  
  5.237250520811e-03  ,-1.000000000000e+00  ,2.917498784770e-05  
  5.238365747556e-03  ,-1.000000000000e+00  ,-1.046699777353e-04  
  5.239982988462e-03  ,-1.000000000000e+00  ,-1.110219625359e-04  
  5.241731454954e-03  ,-1.000000000000e+00  ,4.587578294156e-05  
  5.243437196836e-03  ,-1.000000000000e+00  ,6.279082778058e-05  
  5.245530321226e-03  ,-1.000000000000e+00  ,-2.498645816699e-05  
  5.248146822080e-03  ,-1.000000000000e+00  ,-4.917937772355e-05  
  5.251115800962e-03  ,-1.000000000000e+00  ,8.549085061996e-06  
  5.255243303404e-03  ,-1.000000000000e+00  ,-3.843143754174e-06  
  5.259788896665e-03  ,-1.000000000000e+00  ,-3.335018713218e-05  
  5.264915849790e-03  ,-1.000000000000e+00  ,-1.593625065238e-05  
  5.275169756040e-03  ,-1.000000000000e+00  ,-1.482700262075e-05  
  5.286146928892e-03  ,-1.000000000000e+00  ,-1.800500149805e-05  
  5.306117632017e-03  ,-1.000000000000e+00  ,-1.605861302286e-05  
  5.346059038267e-03  ,-1.000000000000e+00  ,-1.624177003325e-05  
  5.425941850767e-03  ,-1.000000000000e+00  ,-1.621654095781e-05  
  5.545936967954e-03  ,-1.000000000000e+00  ,-1.622489382544e-05  
  5.665932085142e-03  ,-1.000000000000e+00  ,-1.621162215586e-05  
  5.785927202329e-03  ,-1.000000000000e+00  ,-1.622211488926e-05  
  5.905922319517e-03  ,-1.000000000000e+00  ,-1.621440738342e-05  
  6.000000000000e-03  ,-1.000000000000e+00  ,-1.621894111406e-05  
