  Time                 , V(R2:1)              , V(V1:+)              
  2.304899408445e-03  ,-4.001608427263e-02  ,2.195976297804e-01  
  2.424894525633e-03  ,-4.001587774451e-02  ,6.995780985304e-01  
  2.500000001012e-03  ,-4.001608161262e-02  ,1.000000000000e+00  
  2.500000001111e-03  ,-4.001608161254e-02  ,1.000000000000e+00  
  2.500000001308e-03  ,-4.001608161257e-02  ,1.000000000000e+00  
  2.500000001704e-03  ,-4.001608161267e-02  ,1.000000000000e+00  
  2.500000002012e-03  ,-4.001608161270e-02  ,9.999999999520e-01  
  2.500000002091e-03  ,-4.001608161269e-02  ,9.999999996358e-01  
  2.500000002249e-03  ,-4.001608161272e-02  ,9.999999990035e-01  
  2.500000002565e-03  ,-4.001608161287e-02  ,9.999999977387e-01  
  2.500000003198e-03  ,-4.001608161321e-02  ,9.999999952092e-01  
  2.500000004462e-03  ,-4.001608161392e-02  ,9.999999901502e-01  
  2.500000006992e-03  ,-4.001608161565e-02  ,9.999999800323e-01  
  2.500000012051e-03  ,-4.001608162196e-02  ,9.999999597964e-01  
  2.500000022169e-03  ,-4.001608164264e-02  ,9.999999193246e-01  
  2.500000042405e-03  ,-4.001608171464e-02  ,9.999998383810e-01  
  2.500000082877e-03  ,-4.001608196932e-02  ,9.999996764939e-01  
  2.500000163820e-03  ,-4.001608284043e-02  ,9.999993527196e-01  
  2.500000325707e-03  ,-4.001608556199e-02  ,9.999987051710e-01  
  2.500000649482e-03  ,-4.001609289447e-02  ,9.999974100739e-01  
  2.500001297030e-03  ,-4.001610921565e-02  ,9.999948198795e-01  
  2.500002592127e-03  ,-4.001613798760e-02  ,9.999896394908e-01  
  2.500005182322e-03  ,-4.001615634745e-02  ,9.999792787134e-01  
  2.500010362710e-03  ,-4.001588011199e-02  ,9.999585571587e-01  
  2.500020723488e-03  ,-4.001294630363e-02  ,9.999171140492e-01  
  2.500041445042e-03  ,-3.999019298910e-02  ,9.998342278301e-01  
  2.500082888152e-03  ,-3.983705407207e-02  ,9.996684553921e-01  
  2.500165774371e-03  ,-3.894118729260e-02  ,9.993369105160e-01  
  2.500290824916e-03  ,-3.589124017270e-02  ,9.988367083370e-01  
  2.500490548159e-03  ,-2.682907096191e-02  ,9.980378153622e-01  
  2.500889994647e-03  ,3.538754348124e-03  ,9.964400294125e-01  
  2.501511885669e-03  ,6.407395318703e-02  ,9.939524653256e-01  
  2.502192523028e-03  ,1.126521440988e-01  ,9.912299158871e-01  
  2.502768256213e-03  ,1.153844923574e-01  ,9.889269831478e-01  
  2.503341986682e-03  ,8.339524504372e-02  ,9.866320612728e-01  
  2.503978850390e-03  ,2.921498506360e-02  ,9.840846064389e-01  
  2.504567076709e-03  ,-1.369806731216e-02  ,9.817317011654e-01  
  2.505116393115e-03  ,-3.360704521998e-02  ,9.795344355404e-01  
  2.505737998034e-03  ,-1.717944271800e-02  ,9.770480158627e-01  
  2.506317641284e-03  ,2.764734951142e-02  ,9.747294428646e-01  
  2.507064940478e-03  ,8.390103605078e-02  ,9.717402460873e-01  
  2.507801653888e-03  ,1.109477701982e-01  ,9.687933924496e-01  
  2.508397604968e-03  ,9.370830144315e-02  ,9.664095881283e-01  
  2.509055163409e-03  ,4.439248803934e-02  ,9.637793543637e-01  
  2.509575106646e-03  ,4.620459475596e-03  ,9.616995814144e-01  
  2.510115649249e-03  ,-2.125895886093e-02  ,9.595374110043e-01  
  2.510627390887e-03  ,-2.384605735561e-02  ,9.574904444515e-01  
  2.511266448047e-03  ,5.167804089212e-03  ,9.549342158139e-01  
  2.511887480761e-03  ,5.418337838622e-02  ,9.524500849545e-01  
  2.512634970691e-03  ,9.525922293828e-02  ,9.494601252377e-01  
  2.513322665240e-03  ,9.869723240293e-02  ,9.467093470394e-01  
  2.513986708667e-03  ,6.909885393174e-02  ,9.440531733334e-01  
  2.514648844745e-03  ,2.573269198808e-02  ,9.414046290219e-01  
  2.515243842151e-03  ,-5.106824773674e-03  ,9.390246393978e-01  
  2.515837027575e-03  ,-1.627046461752e-02  ,9.366518976986e-01  
  2.516414191272e-03  ,2.002254830679e-03  ,9.343432429135e-01  
  2.517017676379e-03  ,4.136298104331e-02  ,9.319293024838e-01  
  2.517826106097e-03  ,8.763485689263e-02  ,9.286955836117e-01  
  2.518497874286e-03  ,9.356017997209e-02  ,9.260085108578e-01  
  2.519192721392e-03  ,6.725776667741e-02  ,9.232291224301e-01  
  2.519860102679e-03  ,2.819401954997e-02  ,9.205595972836e-01  
  2.520480277087e-03  ,-5.510674341070e-04  ,9.180788996517e-01  
  2.521009566333e-03  ,-8.884596741191e-03  ,9.159617426693e-01  
  2.521501662280e-03  ,-1.993651166687e-04  ,9.139933588803e-01  
  2.522157790210e-03  ,3.020065311170e-02  ,9.113688471615e-01  
  2.522826888110e-03  ,6.841319835186e-02  ,9.086924555599e-01  
  2.523619296100e-03  ,8.664427099095e-02  ,9.055228236019e-01  
  2.524277426745e-03  ,7.520754186350e-02  ,9.028903010189e-01  
  2.524965598132e-03  ,4.276542949765e-02  ,9.001376154721e-01  
  2.525645091082e-03  ,1.226315477764e-02  ,8.974196436703e-01  
  2.526219775225e-03  ,-4.521004370230e-04  ,8.951209070980e-01  
  2.526760985400e-03  ,3.189489059612e-03  ,8.929560663998e-01  
  2.527332999255e-03  ,2.318493270944e-02  ,8.906680109799e-01  
  2.528025176074e-03  ,5.725312891342e-02  ,8.878993037045e-01  
  2.528863265063e-03  ,7.837811064975e-02  ,8.845469477474e-01  
  2.529495551135e-03  ,7.332366192536e-02  ,8.820178034603e-01  
  2.530178954150e-03  ,4.935362505487e-02  ,8.792841913998e-01  
  2.530961443927e-03  ,1.959194741586e-02  ,8.761542322933e-01  
  2.531617762591e-03  ,6.800541427500e-03  ,8.735289576351e-01  
  2.532316519763e-03  ,1.220866111866e-02  ,8.707339289486e-01  
  2.533071639087e-03  ,3.931937573257e-02  ,8.677134516537e-01  
  2.533793093707e-03  ,6.609997585183e-02  ,8.648276331723e-01  
  2.534443785693e-03  ,7.315356221465e-02  ,8.622248652279e-01  
  2.535174204852e-03  ,6.101797241009e-02  ,8.593031885922e-01  
  2.535833861377e-03  ,3.705136195136e-02  ,8.566645624935e-01  
  2.536505057361e-03  ,1.690117590086e-02  ,8.539797785580e-01  
  2.537200285937e-03  ,1.079202836785e-02  ,8.511988642514e-01  
  2.537914492633e-03  ,2.266983987924e-02  ,8.483420374691e-01  
  2.538608386065e-03  ,4.384296197944e-02  ,8.455664637387e-01  
  2.539365222003e-03  ,6.481969274655e-02  ,8.425391199887e-01  
  2.539995505359e-03  ,6.699666111007e-02  ,8.400179865658e-01  
  2.540744807269e-03  ,5.345662840387e-02  ,8.370207789242e-01  
  2.541438891436e-03  ,3.173372160289e-02  ,8.342444422543e-01  
  2.542109801318e-03  ,1.760953875136e-02  ,8.315608027279e-01  
  2.542927767779e-03  ,1.768888355038e-02  ,8.282889368832e-01  
  2.543710448291e-03  ,3.712783882495e-02  ,8.251582148373e-01  
  2.544449450518e-03  ,5.812909970827e-02  ,8.222022059262e-01  
  2.545285822894e-03  ,6.422289870399e-02  ,8.188567164242e-01  
  2.546112372424e-03  ,5.052482065964e-02  ,8.155505183041e-01  
  2.546831061389e-03  ,3.229561460101e-02  ,8.126757624447e-01  
  2.547603919055e-03  ,1.751030814262e-02  ,8.095843317807e-01  
  2.548270346667e-03  ,1.950863156882e-02  ,8.069186213314e-01  
  2.549073054339e-03  ,3.681837785961e-02  ,8.037077906430e-01  
  2.549918200518e-03  ,5.750239708513e-02  ,8.003272059262e-01  
  2.550803114917e-03  ,6.104111628086e-02  ,7.967875483334e-01  
  2.551470782306e-03  ,4.975869964211e-02  ,7.941168787777e-01  
  2.552199866320e-03  ,3.078987504759e-02  ,7.912005427182e-01  
  2.552934481646e-03  ,2.001069078170e-02  ,7.882620814144e-01  
  2.553774191882e-03  ,2.372755223925e-02  ,7.849032404721e-01  
  2.554494883563e-03  ,3.794683734394e-02  ,7.820204737484e-01  
  2.555237509753e-03  ,5.472262083412e-02  ,7.790499689877e-01  
  2.555962492968e-03  ,5.959410001939e-02  ,7.761500361264e-01  
  2.556611468341e-03  ,5.343830872071e-02  ,7.735541346371e-01  
  2.557479788806e-03  ,3.558778787085e-02  ,7.700808527767e-01  
  2.558340193774e-03  ,2.222528998455e-02  ,7.666392329037e-01  
  2.559092833545e-03  ,2.447173096829e-02  ,7.636286738217e-01  
  2.559951426532e-03  ,3.958676052640e-02  ,7.601943018734e-01  
  2.560839392688e-03  ,5.530082430546e-02  ,7.566424372494e-01  
  2.561791255023e-03  ,5.458680917353e-02  ,7.528349879086e-01  
  2.562514426257e-03  ,4.332348311339e-02  ,7.499423029721e-01  
  2.563320662524e-03  ,2.809277469215e-02  ,7.467173579037e-01  
  2.564095904376e-03  ,2.379459590371e-02  ,7.436163904965e-01  
  2.565040709521e-03  ,3.359831402831e-02  ,7.398371699154e-01  
  2.565901114489e-03  ,4.952529582425e-02  ,7.363955500424e-01  
  2.566765620257e-03  ,5.600959735790e-02  ,7.329375269711e-01  
  2.567405058886e-03  ,5.070093493461e-02  ,7.303797724545e-01  
  2.568302657153e-03  ,3.516290621342e-02  ,7.267893793881e-01  
  2.569252898242e-03  ,2.460894270203e-02  ,7.229884150326e-01  
  2.570064570453e-03  ,2.888162792140e-02  ,7.197417261898e-01  
  2.570954920794e-03  ,4.305456570580e-02  ,7.161803248226e-01  
  2.571986987140e-03  ,5.443211447781e-02  ,7.120520594418e-01  
  2.572783305194e-03  ,5.082455104927e-02  ,7.088667872250e-01  
  2.573761202838e-03  ,3.664525979756e-02  ,7.049551966488e-01  
  2.574757983233e-03  ,2.643589098699e-02  ,7.009680750668e-01  
  2.575595118548e-03  ,3.012463530386e-02  ,6.976195338070e-01  
  2.576573779132e-03  ,4.358598084619e-02  ,6.937048914730e-01  
  2.577630641009e-03  ,5.281333973030e-02  ,6.894774439633e-01  
  2.578418185260e-03  ,4.882470552148e-02  ,6.863272669613e-01  
  2.579465891864e-03  ,3.535027813316e-02  ,6.821364405453e-01  
  2.580516459491e-03  ,2.796480807782e-02  ,6.779341700375e-01  
  2.581377722766e-03  ,3.310034831237e-02  ,6.744891169369e-01  
  2.582382132556e-03  ,4.552810426804e-02  ,6.704714777767e-01  
  2.583597113635e-03  ,5.065997345344e-02  ,6.656115534603e-01  
  2.584439589526e-03  ,4.425251241263e-02  ,6.622416498959e-01  
  2.585509612109e-03  ,3.256018454474e-02  ,6.579615595639e-01  
  2.586696936633e-03  ,3.112431335760e-02  ,6.532122614682e-01  
  2.587957884814e-03  ,4.129821321263e-02  ,6.481684687435e-01  
  2.589143874194e-03  ,4.923004999988e-02  ,6.434245112240e-01  
  2.590240218188e-03  ,4.508326980035e-02  ,6.390391352475e-01  
  2.591408850695e-03  ,3.484381948317e-02  ,6.343646052182e-01  
  2.592853476550e-03  ,3.322043016148e-02  ,6.285861018002e-01  
  2.593938185717e-03  ,4.015364049802e-02  ,6.242472651303e-01  
  2.595132567431e-03  ,4.538477530199e-02  ,6.194697382748e-01  
  2.596418311145e-03  ,4.360416811468e-02  ,6.143267634213e-01  
  2.597955824878e-03  ,3.663111820036e-02  ,6.081767084896e-01  
  2.599718215014e-03  ,3.701272552848e-02  ,6.011271479428e-01  
  2.601143195178e-03  ,4.166872907000e-02  ,5.954272272885e-01  
  2.602771498706e-03  ,4.332473150164e-02  ,5.889140131771e-01  
  2.604303290393e-03  ,3.960290074544e-02  ,5.827868464291e-01  
  2.606175925280e-03  ,3.705530753907e-02  ,5.752963068783e-01  
  2.608053900744e-03  ,4.004006971969e-02  ,5.677844050228e-01  
  2.610232474353e-03  ,4.211898418524e-02  ,5.590701105892e-01  
  2.612580420520e-03  ,3.974095353984e-02  ,5.496783259213e-01  
  2.615292670276e-03  ,3.881424245586e-02  ,5.388293268978e-01  
  2.618546988513e-03  ,4.046779176528e-02  ,5.258120539486e-01  
  2.622151495959e-03  ,4.026753856819e-02  ,5.113940241635e-01  
  2.628394629504e-03  ,3.961063277914e-02  ,4.864214899838e-01  
  2.635026862170e-03  ,4.000570766158e-02  ,4.598925593197e-01  
  2.642277838733e-03  ,4.000467667556e-02  ,4.308886530697e-01  
  2.656779791858e-03  ,3.995798346038e-02  ,3.728808405697e-01  
  2.684062506701e-03  ,3.998566447010e-02  ,2.637499811947e-01  
  2.738627936389e-03  ,3.998153026246e-02  ,4.548826244472e-02  
  2.847758795764e-03  ,3.998542113472e-02  ,-3.910351750553e-01  
  2.967753912951e-03  ,3.998356786593e-02  ,-8.710156438053e-01  
  3.000000002012e-03  ,3.998346096428e-02  ,-9.999999959520e-01  
  3.000315954313e-03  ,2.983351581881e-02  ,-9.987361867479e-01  
  3.000947858915e-03  ,-9.487417629298e-03  ,-9.962085683397e-01  
  3.001692392454e-03  ,-6.540567628432e-02  ,-9.932304341844e-01  
  3.002508833036e-03  ,-1.056422639518e-01  ,-9.899646718553e-01  
  3.003162004575e-03  ,-9.563864682501e-02  ,-9.873519856981e-01  
  3.003796579466e-03  ,-5.519321455366e-02  ,-9.848136861375e-01  
  3.004423048124e-03  ,-1.073825429388e-02  ,-9.823078115038e-01  
  3.004994108305e-03  ,1.549096352626e-02  ,-9.800235707811e-01  
  3.005532266721e-03  ,1.913485755621e-02  ,-9.778709371141e-01  
  3.006223966703e-03  ,-1.310742039345e-02  ,-9.751041371874e-01  
  3.006879522428e-03  ,-6.171118768923e-02  ,-9.724819142870e-01  
  3.007756998167e-03  ,-1.001011520219e-01  ,-9.689720113329e-01  
  3.008367826566e-03  ,-9.075362587359e-02  ,-9.665286977342e-01  
  3.008996202574e-03  ,-5.459829742764e-02  ,-9.640151937059e-01  
  3.009654905424e-03  ,-1.255891402634e-02  ,-9.613803823045e-01  
  3.010234739408e-03  ,1.077363598644e-02  ,-9.590610463670e-01  
  3.010780527220e-03  ,1.306159698544e-02  ,-9.568778951219e-01  
  3.011385442838e-03  ,-1.249341763936e-02  ,-9.544582326463e-01  
  3.012080480680e-03  ,-5.856897783125e-02  ,-9.516780812792e-01  
  3.012895300016e-03  ,-9.353284600944e-02  ,-9.484188039354e-01  
  3.013474752531e-03  ,-8.889193765137e-02  ,-9.461009938768e-01  
  3.014061643705e-03  ,-6.117917318949e-02  ,-9.437534291795e-01  
  3.014753057585e-03  ,-2.067757929952e-02  ,-9.409877736620e-01  
  3.015349294767e-03  ,3.817606226579e-03  ,-9.386028249315e-01  
  3.015852548704e-03  ,8.578087459039e-03  ,-9.365898091844e-01  
  3.016327192411e-03  ,-2.357307239711e-03  ,-9.346912343553e-01  
  3.016941644773e-03  ,-3.226116164928e-02  ,-9.322334249071e-01  
  3.017632677183e-03  ,-7.092965877305e-02  ,-9.294692952684e-01  
  3.018454172239e-03  ,-8.659988705049e-02  ,-9.261833150438e-01  
  3.019142343626e-03  ,-7.166629540489e-02  ,-9.234306294969e-01  
  3.019865991697e-03  ,-3.616561128477e-02  ,-9.205360372118e-01  
  3.020482732877e-03  ,-9.774350979884e-03  ,-9.180690724901e-01  
  3.021033861265e-03  ,7.247436399218e-04  ,-9.158645589403e-01  
  3.021552946195e-03  ,-4.282589320409e-03  ,-9.137882192186e-01  
  3.022182371244e-03  ,-2.724829655623e-02  ,-9.112705190233e-01  
  3.022848322019e-03  ,-5.989010594132e-02  ,-9.086067159227e-01  
  3.023655702696e-03  ,-7.874838145201e-02  ,-9.053771932176e-01  
  3.024290468321e-03  ,-7.234866088487e-02  ,-9.028381307176e-01  
  3.024951936826e-03  ,-4.817613602923e-02  ,-9.001922566942e-01  
  3.025749876127e-03  ,-1.812684460733e-02  ,-8.970004994920e-01  
  3.026393034086e-03  ,-6.460235991118e-03  ,-8.944278676561e-01  
  3.027085592375e-03  ,-1.277794679849e-02  ,-8.916576345018e-01  
  3.027848722563e-03  ,-4.066415739291e-02  ,-8.886051137499e-01  
  3.028560831175e-03  ,-6.681072193260e-02  ,-8.857566793016e-01  
  3.029187585935e-03  ,-7.332236119152e-02  ,-8.832496602586e-01  
  3.029846002683e-03  ,-6.262729573586e-02  ,-8.806159932665e-01  
  3.030529214964e-03  ,-3.801313096812e-02  ,-8.778831441454e-01  
  3.031237699613e-03  ,-1.669290321629e-02  ,-8.750492055467e-01  
  3.031941225157e-03  ,-1.068662707877e-02  ,-8.722351033739e-01  
  3.032653905973e-03  ,-2.268402172515e-02  ,-8.693843801073e-01  
  3.033339597807e-03  ,-4.377253336765e-02  ,-8.666416127733e-01  
  3.034094431028e-03  ,-6.489783860777e-02  ,-8.636222798876e-01  
  3.034723665342e-03  ,-6.722219149689e-02  ,-8.611053426317e-01  
  3.035477068052e-03  ,-5.364186284161e-02  ,-8.580917317918e-01  
  3.036173250303e-03  ,-3.175150046280e-02  ,-8.553070027879e-01  
  3.036841299162e-03  ,-1.756982767244e-02  ,-8.526348073534e-01  
  3.037660219297e-03  ,-1.756177181556e-02  ,-8.493591268114e-01  
  3.038439943418e-03  ,-3.698768501783e-02  ,-8.462402303270e-01  
  3.039175130949e-03  ,-5.807734655706e-02  ,-8.432994802049e-01  
  3.040023042783e-03  ,-6.438385145782e-02  ,-8.399078328661e-01  
  3.040841962919e-03  ,-5.079235442240e-02  ,-8.366321523241e-01  
  3.041556360349e-03  ,-3.252737140475e-02  ,-8.337745626024e-01  
  3.042334367857e-03  ,-1.744316635264e-02  ,-8.306625325731e-01  
  3.043005182371e-03  ,-1.940632085666e-02  ,-8.279792745165e-01  
  3.043802167997e-03  ,-3.665002395519e-02  ,-8.247913320116e-01  
  3.044645502195e-03  ,-5.748702280105e-02  ,-8.214179952196e-01  
  3.045515825376e-03  ,-6.138738308089e-02  ,-8.179367024950e-01  
  3.046178724394e-03  ,-5.038976015035e-02  ,-8.152851064256e-01  
  3.046909143553e-03  ,-3.127371284929e-02  ,-8.123634297899e-01  
  3.047647764311e-03  ,-2.006906934574e-02  ,-8.094089467577e-01  
  3.048489477262e-03  ,-2.337938196898e-02  ,-8.060420949510e-01  
  3.049203111753e-03  ,-3.742292325169e-02  ,-8.031875569872e-01  
  3.049940397367e-03  ,-5.439667420566e-02  ,-8.002384145311e-01  
  3.050681974516e-03  ,-5.976573575801e-02  ,-7.972721059374e-01  
  3.051338865385e-03  ,-5.368128090874e-02  ,-7.946445424608e-01  
  3.052205659971e-03  ,-3.583520110908e-02  ,-7.911773641161e-01  
  3.053065588102e-03  ,-2.224828785130e-02  ,-7.877376515917e-01  
  3.053818227873e-03  ,-2.431459402305e-02  ,-7.847270925096e-01  
  3.054679395780e-03  ,-3.942449650656e-02  ,-7.812824208788e-01  
  3.055561735258e-03  ,-5.525734359407e-02  ,-7.777530629686e-01  
  3.056505777464e-03  ,-5.492351891257e-02  ,-7.739768941454e-01  
  3.057219602689e-03  ,-4.388816116079e-02  ,-7.711215932420e-01  
  3.058025552854e-03  ,-2.843169506103e-02  ,-7.678977925829e-01  
  3.058805086241e-03  ,-2.371746946401e-02  ,-7.647796590379e-01  
  3.059746744261e-03  ,-3.313950523087e-02  ,-7.610130269579e-01  
  3.060610105619e-03  ,-4.924941928224e-02  ,-7.575595815233e-01  
  3.061462690458e-03  ,-5.619108109757e-02  ,-7.541492421678e-01  
  3.062098123655e-03  ,-5.127750262958e-02  ,-7.516075093797e-01  
  3.062998869047e-03  ,-3.574503709711e-02  ,-7.480045278124e-01  
  3.063927747831e-03  ,-2.467985990236e-02  ,-7.442890126756e-01  
  3.064732648954e-03  ,-2.822480903996e-02  ,-7.410694081835e-01  
  3.065633298979e-03  ,-4.235775814539e-02  ,-7.374668080858e-01  
  3.066634275541e-03  ,-5.436946585626e-02  ,-7.334629018358e-01  
  3.067470934019e-03  ,-5.134224756365e-02  ,-7.301162679247e-01  
  3.068430902586e-03  ,-3.750010322939e-02  ,-7.262763936571e-01  
  3.069439508543e-03  ,-2.647184352753e-02  ,-7.222419698290e-01  
  3.070288564787e-03  ,-2.972291898186e-02  ,-7.188457448534e-01  
  3.071276762113e-03  ,-4.319875135889e-02  ,-7.148929555467e-01  
  3.072318746671e-03  ,-5.288261584684e-02  ,-7.107250173143e-01  
  3.073136713133e-03  ,-4.910588958068e-02  ,-7.074531514696e-01  
  3.074168779478e-03  ,-3.578409344907e-02  ,-7.033248860887e-01  
  3.075229456053e-03  ,-2.791570316502e-02  ,-6.990821797899e-01  
  3.076098348722e-03  ,-3.288646241405e-02  ,-6.956066091112e-01  
  3.077105047331e-03  ,-4.536259687145e-02  ,-6.915798146776e-01  
  3.078308012113e-03  ,-5.084050459614e-02  ,-6.867679555467e-01  
  3.079161550627e-03  ,-4.451986061209e-02  ,-6.833538014940e-01  
  3.080222036466e-03  ,-3.278927455260e-02  ,-6.791118581346e-01  
  3.081405164823e-03  ,-3.101294630178e-02  ,-6.743793447069e-01  
  3.082657529936e-03  ,-4.097478577614e-02  ,-6.693698842577e-01  
  3.083839323148e-03  ,-4.927211358328e-02  ,-6.646427114061e-01  
  3.084967901335e-03  ,-4.528480286526e-02  ,-6.601283986620e-01  
  3.086129095182e-03  ,-3.504988185274e-02  ,-6.554836232713e-01  
  3.087578107939e-03  ,-3.310359586019e-02  ,-6.496875722460e-01  
  3.088661100492e-03  ,-3.998815147747e-02  ,-6.453556020311e-01  
  3.089855482206e-03  ,-4.706982870526e-02  ,-6.405780751756e-01  
  3.090963270292e-03  ,-4.463719076024e-02  ,-6.361469228319e-01  
  3.092363454923e-03  ,-3.782161998961e-02  ,-6.305461843065e-01  
  3.093806364164e-03  ,-3.514471671172e-02  ,-6.247745473436e-01  
  3.095077993498e-03  ,-3.951552764497e-02  ,-6.196880300096e-01  
  3.096673299894e-03  ,-4.448116381214e-02  ,-6.133068044237e-01  
  3.097622110471e-03  ,-4.265652576012e-02  ,-6.095115621141e-01  
  3.099319078550e-03  ,-3.810486652480e-02  ,-6.027236897997e-01  
  3.101070406065e-03  ,-3.794374516677e-02  ,-5.957183797411e-01  
  3.102852823362e-03  ,-4.113083762854e-02  ,-5.885887105516e-01  
  3.104911615476e-03  ,-4.164053197841e-02  ,-5.803535420946e-01  
  3.107119943723e-03  ,-3.915490930876e-02  ,-5.715202291063e-01  
  3.109654428587e-03  ,-3.921350097747e-02  ,-5.613822896532e-01  
  3.112770273313e-03  ,-4.078601915202e-02  ,-5.489189107469e-01  
  3.116209222898e-03  ,-3.992122071829e-02  ,-5.351631124071e-01  
  3.119334222898e-03  ,-3.953208496625e-02  ,-5.226631124071e-01  
  3.124738885984e-03  ,-4.010022336222e-02  ,-5.010444600633e-01  
  3.130329706297e-03  ,-4.003795822911e-02  ,-4.786811788133e-01  
  3.141178705320e-03  ,-3.995773348006e-02  ,-4.352851827196e-01  
  3.157926752195e-03  ,-4.007258758022e-02  ,-3.682929952196e-01  
  3.178922845945e-03  ,-4.001756459879e-02  ,-2.843086202196e-01  
  3.220915033445e-03  ,-4.001528260839e-02  ,-1.163398702196e-01  
  3.304899408445e-03  ,-4.001608427263e-02  ,2.195976297804e-01  
  3.424894525633e-03  ,-4.001587774451e-02  ,6.995780985304e-01  
  3.500000001012e-03  ,-4.001608161262e-02  ,1.000000000000e+00  
  3.500000001111e-03  ,-4.001608161253e-02  ,1.000000000000e+00  
  3.500000001308e-03  ,-4.001608161257e-02  ,1.000000000000e+00  
  3.500000001704e-03  ,-4.001608161267e-02  ,1.000000000000e+00  
  3.500000002012e-03  ,-4.001608161270e-02  ,9.999999999520e-01  
  3.500000002091e-03  ,-4.001608161269e-02  ,9.999999996358e-01  
  3.500000002249e-03  ,-4.001608161272e-02  ,9.999999990035e-01  
  3.500000002565e-03  ,-4.001608161287e-02  ,9.999999977387e-01  
  3.500000003198e-03  ,-4.001608161320e-02  ,9.999999952092e-01  
  3.500000004462e-03  ,-4.001608161392e-02  ,9.999999901502e-01  
  3.500000006992e-03  ,-4.001608161564e-02  ,9.999999800323e-01  
  3.500000012051e-03  ,-4.001608162194e-02  ,9.999999597964e-01  
  3.500000022169e-03  ,-4.001608164263e-02  ,9.999999193246e-01  
  3.500000042405e-03  ,-4.001608171461e-02  ,9.999998383810e-01  
  3.500000082877e-03  ,-4.001608196930e-02  ,9.999996764939e-01  
  3.500000163820e-03  ,-4.001608284041e-02  ,9.999993527196e-01  
  3.500000325707e-03  ,-4.001608556198e-02  ,9.999987051710e-01  
  3.500000649482e-03  ,-4.001609289448e-02  ,9.999974100739e-01  
  3.500001297030e-03  ,-4.001610921565e-02  ,9.999948198795e-01  
  3.500002592127e-03  ,-4.001613798760e-02  ,9.999896394908e-01  
  3.500005182322e-03  ,-4.001615634745e-02  ,9.999792787134e-01  
  3.500010362710e-03  ,-4.001588011199e-02  ,9.999585571587e-01  
  3.500020723488e-03  ,-4.001294630362e-02  ,9.999171140492e-01  
  3.500041445042e-03  ,-3.999019298911e-02  ,9.998342278301e-01  
  3.500082888152e-03  ,-3.983705407207e-02  ,9.996684553921e-01  
  3.500165774371e-03  ,-3.894118729260e-02  ,9.993369105160e-01  
  3.500290824916e-03  ,-3.589124017270e-02  ,9.988367083370e-01  
  3.500490548159e-03  ,-2.682907096191e-02  ,9.980378153622e-01  
  3.500889994647e-03  ,3.538754348124e-03  ,9.964400294125e-01  
  3.501511885669e-03  ,6.407395318703e-02  ,9.939524653256e-01  
  3.502192523028e-03  ,1.126521440989e-01  ,9.912299158871e-01  
  3.502768256213e-03  ,1.153844923575e-01  ,9.889269831478e-01  
  3.503341986682e-03  ,8.339524504372e-02  ,9.866320612728e-01  
  3.503978850390e-03  ,2.921498506358e-02  ,9.840846064389e-01  
  3.504567076709e-03  ,-1.369806731219e-02  ,9.817317011654e-01  
  3.505116393115e-03  ,-3.360704522000e-02  ,9.795344355404e-01  
  3.505737998034e-03  ,-1.717944271800e-02  ,9.770480158627e-01  
  3.506317641284e-03  ,2.764734951144e-02  ,9.747294428646e-01  
  3.507064940478e-03  ,8.390103605082e-02  ,9.717402460873e-01  
  3.507801653888e-03  ,1.109477701983e-01  ,9.687933924496e-01  
  3.508397604968e-03  ,9.370830144316e-02  ,9.664095881283e-01  
  3.509055163409e-03  ,4.439248803933e-02  ,9.637793543637e-01  
  3.509575106646e-03  ,4.620459475580e-03  ,9.616995814144e-01  
  3.510115649249e-03  ,-2.125895886096e-02  ,9.595374110043e-01  
  3.510627390887e-03  ,-2.384605735564e-02  ,9.574904444515e-01  
  3.511266448047e-03  ,5.167804089189e-03  ,9.549342158139e-01  
  3.511887480761e-03  ,5.418337838623e-02  ,9.524500849545e-01  
  3.512634970691e-03  ,9.525922293830e-02  ,9.494601252377e-01  
  3.513322665240e-03  ,9.869723240295e-02  ,9.467093470394e-01  
  3.513986708667e-03  ,6.909885393176e-02  ,9.440531733334e-01  
  3.514648844745e-03  ,2.573269198808e-02  ,9.414046290219e-01  
  3.515243842151e-03  ,-5.106824773678e-03  ,9.390246393978e-01  
  3.515837027575e-03  ,-1.627046461753e-02  ,9.366518976986e-01  
  3.516414191272e-03  ,2.002254830668e-03  ,9.343432429135e-01  
  3.517017676379e-03  ,4.136298104330e-02  ,9.319293024838e-01  
  3.517826106097e-03  ,8.763485689262e-02  ,9.286955836117e-01  
  3.518497874286e-03  ,9.356017997208e-02  ,9.260085108578e-01  
  3.519192721392e-03  ,6.725776667742e-02  ,9.232291224301e-01  
  3.519860102679e-03  ,2.819401954999e-02  ,9.205595972836e-01  
  3.520480277087e-03  ,-5.510674340778e-04  ,9.180788996517e-01  
  3.521009566333e-03  ,-8.884596741177e-03  ,9.159617426693e-01  
  3.521501662280e-03  ,-1.993651166748e-04  ,9.139933588803e-01  
  3.522157790210e-03  ,3.020065311168e-02  ,9.113688471615e-01  
  3.522826888110e-03  ,6.841319835184e-02  ,9.086924555599e-01  
  3.523619296100e-03  ,8.664427099094e-02  ,9.055228236019e-01  
