#Digilent WaveForms Oscilloscope Acquisition,,
#Device Name: Discovery2,,
#Serial Number: SN:210321B0E736,,
#Date Time: 2023-10-25 15:18:48.902,,
#Sample rate: 800000Hz,,
#Samples: 8192,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s,,
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average,,
#Wavegen Channel 1: Enabled,,
#Mode: Simple,,freq
#Type: Sine,,973hz
#Frequency: 10 kHz,,
#Period: 100 us,,
#Amplitude: 100 mV,,
#Offset: 0 V,,
#Symmetry: 50 %,,
#Phase: 0 ¡,,
#Wavegen Channel 2: Enabled,,
#Mode: Simple,,
#Type: DC,,
#Offset: 100 mV,,
#Power Supplies: ON,,
#Positive Supply: ON,,
#Voltage: 3.3 V,,
#Negative Supply: ON,,
#Voltage: -3.3 V,,
,,
Time (s),Channel 1 (V),
0.002908261,-8.606191098,
0.002909511,-8.602506057,
0.002910761,-8.606191098,
0.002912011,-8.609876138,
0.002913261,-8.595135977,
0.002914511,-8.595135977,
0.002915761,-8.606191098,
0.002917011,-8.602506057,
0.002918261,-8.591450936,
0.002919511,-8.595135977,
0.002920761,-8.598821017,
0.002922011,-8.591450936,
0.002923261,-8.598821017,
0.002924511,-8.595135977,
0.002925761,-8.595135977,
0.002927011,-8.598821017,
0.002928261,-8.587765896,
0.002929511,-8.595135977,
0.002930761,-8.591450936,
0.002932011,-8.591450936,
0.002933261,-8.598821017,
0.002934511,-8.591450936,
0.002935761,-8.591450936,
0.002937011,-8.598821017,
0.002938261,-8.591450936,
0.002939511,-8.598821017,
0.002940761,-8.587765896,
0.002942011,-8.591450936,
0.002943261,-8.595135977,
0.002944511,-8.595135977,
0.002945761,-8.591450936,
0.002947011,-8.584080856,
0.002948261,-8.580395815,
0.002949511,-8.580395815,
0.002950761,-8.587765896,
0.002952011,-8.580395815,
0.002953261,-8.580395815,
0.002954511,-8.580395815,
0.002955761,-8.584080856,
0.002957011,-8.584080856,
0.002958261,-8.587765896,
0.002959511,-8.580395815,
0.002960761,-8.573025735,
0.002962011,-8.580395815,
0.002963261,-8.569340695,
0.002964511,-8.576710775,
0.002965761,-8.565655654,
0.002967011,-8.580395815,
0.002968261,-8.573025735,
0.002969511,-8.576710775,
0.002970761,-8.573025735,
0.002972011,-8.558285574,
0.002973261,-8.569340695,
0.002974511,-8.569340695,
0.002975761,-8.565655654,
0.002977011,-8.561970614,
0.002978261,-8.569340695,
0.002979511,-8.565655654,
0.002980761,-8.558285574,
0.002982011,-8.561970614,
0.002983261,-8.561970614,
0.002984511,-8.554600533,
0.002985761,-8.547230453,
0.002987011,-8.550915493,
0.002988261,-8.539860372,
0.002989511,-8.539860372,
0.002990761,-8.547230453,
0.002992011,-8.550915493,
0.002993261,-8.539860372,
0.002994511,-8.539860372,
0.002995761,-8.525120211,
0.002997011,-8.521435171,
0.002998261,-8.525120211,
0.002999511,-8.532490292,
0.003000761,-8.521435171,
0.003002011,-8.517750131,
0.003003261,-8.503009969,
0.003004511,-8.499324929,
0.003005761,-8.503009969,
0.003007011,-8.495639889,
0.003008261,-8.484584768,
0.003009511,-8.462474526,
0.003010761,-8.462474526,
0.003012011,-8.444049325,
0.003013261,-8.410883962,
0.003014511,-8.374033559,
0.003015761,-8.329813076,
0.003017011,-8.292962673,
0.003018261,-8.234002028,
0.003019511,-8.175041384,
0.003020761,-8.12713586,
0.003022011,-8.068175215,
0.003023261,-8.00184449,
0.003024511,-7.946568886,
0.003025761,-7.87655312,
0.003027011,-7.817592476,
0.003028261,-7.74389167,
0.003029511,-7.662820784,
0.003030761,-7.592805018,
0.003032011,-7.508049092,
0.003033261,-7.419608125,
0.003034511,-7.327482117,
0.003035761,-7.23535611,
0.003037011,-7.135860022,
0.003038261,-7.051104096,
0.003039511,-6.940552887,
0.003040761,-6.837371759,
0.003042011,-6.72313551,
0.003043261,-6.605214221,
0.003044511,-6.483607891,
0.003045761,-6.362001562,
0.003047011,-6.233025152,
0.003048261,-6.100363701,
0.003049511,-5.96033217,
0.003050761,-5.805560478,
0.003052011,-5.669213988,
0.003053261,-5.510757255,
0.003054511,-5.352300523,
0.003055761,-5.18647371,
0.003057011,-5.024331937,
0.003058261,-4.843764963,
0.003059511,-4.663197989,
0.003060761,-4.467890854,
0.003062011,-4.272583718,
0.003063261,-4.080961623,
0.003064511,-3.867229287,
0.003065761,-3.660867031,
0.003067011,-3.439764613,
0.003068261,-3.211292115,
0.003069511,-2.975449537,
0.003070761,-2.728551838,
0.003072011,-2.496394299,
0.003073261,-2.234756439,
0.003074511,-1.962063458,
0.003075761,-1.693055517,
0.003077011,-1.424047576,
0.003078261,-1.121874272,
0.003079511,-0.827071049,
0.003080761,-0.510157584,
0.003082011,-0.193244119,
0.003083261,0.131039426,
0.003084511,0.459008012,
0.003085761,0.805401799,
0.003087011,1.155480626,
0.003088261,1.535039776,
0.003089511,1.914598926,
0.003090761,2.308898237,
0.003092011,2.703197547,
0.003093261,3.101181899,
0.003094511,3.528646572,
0.003095761,3.959796286,
0.003097011,4.416741281,
0.003098261,4.873686277,
0.003099511,5.345371434,
0.003100761,5.824426672,
0.003102011,6.325592151,
0.003103261,6.82675763,
0.003104511,7.350033351,
0.003105761,7.880679153,
0.003107011,8.440805276,
0.003108261,8.754033701,
0.003109511,8.776143943,
0.003110761,8.787199063,
0.003112011,8.779828983,
0.003113261,8.790884104,
0.003114511,8.798254184,
0.003115761,8.805624265,
0.003117011,8.816679386,
0.003118261,8.812994345,
0.003119511,8.824049466,
0.003120761,8.824049466,
0.003122011,8.824049466,
0.003123261,8.835104587,
0.003124511,8.831419547,
0.003125761,8.835104587,
0.003127011,8.835104587,
0.003128261,8.846159708,
0.003129511,8.842474668,
0.003130761,8.842474668,
0.003132011,8.849844748,
0.003133261,8.853529789,
0.003134511,8.849844748,
0.003135761,8.857214829,
0.003137011,8.853529789,
0.003138261,8.860899869,
0.003139511,8.860899869,
0.003140761,8.853529789,
0.003142011,8.86826995,
0.003143261,8.86826995,
0.003144511,8.86826995,
0.003145761,8.86458491,
0.003147011,8.860899869,
0.003148261,8.87195499,
0.003149511,8.860899869,
0.003150761,8.86826995,
0.003152011,8.879325071,
0.003153261,8.883010111,
0.003154511,8.87195499,
0.003155761,8.87564003,
0.003157011,8.883010111,
0.003158261,8.879325071,
0.003159511,8.886695151,
0.003160761,8.87564003,
0.003162011,8.883010111,
0.003163261,8.87564003,
0.003164511,8.886695151,
0.003165761,8.890380192,
0.003167011,8.883010111,
0.003168261,8.890380192,
0.003169511,8.897750272,
0.003170761,8.883010111,
0.003172011,8.897750272,
0.003173261,8.886695151,
0.003174511,8.894065232,
0.003175761,8.901435312,
0.003177011,8.894065232,
0.003178261,8.897750272,
0.003179511,8.894065232,
0.003180761,8.890380192,
0.003182011,8.894065232,
0.003183261,8.894065232,
0.003184511,8.908805393,
0.003185761,8.901435312,
0.003187011,8.905120353,
0.003188261,8.905120353,
0.003189511,8.897750272,
0.003190761,8.901435312,
0.003192011,8.916175474,
0.003193261,8.908805393,
0.003194511,8.919860514,
0.003195761,8.916175474,
0.003197011,8.912490433,
0.003198261,8.916175474,
0.003199511,8.916175474,
0.003200761,8.919860514,
0.003202011,8.916175474,
0.003203261,8.908805393,
0.003204511,8.923545554,
0.003205761,8.919860514,
0.003207011,8.927230594,
0.003208261,8.923545554,
0.003209511,8.927230594,
0.003210761,8.923545554,
0.003212011,8.923545554,
0.003213261,8.927230594,
0.003214511,8.927230594,
0.003215761,8.919860514,
0.003217011,8.934600675,
0.003218261,8.930915635,
0.003219511,8.927230594,
0.003220761,8.934600675,
0.003222011,8.941970756,
0.003223261,8.934600675,
0.003224511,8.927230594,
0.003225761,8.938285715,
0.003227011,8.938285715,
0.003228261,8.941970756,
0.003229511,8.934600675,
0.003230761,8.941970756,
0.003232011,8.941970756,
0.003233261,8.934600675,
0.003234511,8.938285715,
0.003235761,8.934600675,
0.003237011,8.941970756,
0.003238261,8.949340836,
0.003239511,8.953025876,
0.003240761,8.953025876,
