  Time                 , V(U2B:+)             , V(U4:IN7)            , V(R8:2)              , V(U1B:OUT)           
  1.984153710990e-03  ,2.251498125394e+00  ,4.999999939955e+00  ,1.317078313109e-01  ,7.826207733720e-02  
  1.984309970527e-03  ,2.253940607786e+00  ,4.999999940000e+00  ,1.448690057006e-01  ,7.826179706154e-02  
  1.984349035411e-03  ,2.254551265537e+00  ,4.999999939866e+00  ,1.496096550164e-01  ,7.826223398428e-02  
  1.984427165179e-03  ,2.255772625363e+00  ,4.999999939951e+00  ,1.629808180248e-01  ,7.826207744382e-02  
  1.984527193694e-03  ,2.257336402158e+00  ,4.999999939991e+00  ,2.125235014473e-01  ,7.826189332719e-02  
  1.984551494508e-03  ,2.257716318810e+00  ,4.999999939757e+00  ,3.130814427196e-01  ,7.826229643547e-02  
  1.984565157382e-03  ,2.257929925398e+00  ,4.999999939691e+00  ,4.617937699775e-01  ,7.826231459805e-02  
  1.984568799971e-03  ,2.257986874255e+00  ,4.999999938930e+00  ,4.928342531423e-01  ,7.826237619166e-02  
  1.984576085149e-03  ,2.258100772349e+00  ,4.999999938982e+00  ,5.649599245710e-01  ,7.826237062554e-02  
  1.984589077471e-03  ,2.258303898475e+00  ,4.999999939573e+00  ,6.987251585295e-01  ,7.826233307921e-02  
  1.984598700000e-03  ,2.258454341206e+00  ,4.999999939523e+00  ,7.995519299962e-01  ,7.826234327783e-02  
  1.984598800000e-03  ,2.258455904653e+00  ,4.999999930706e+00  ,8.006068753080e-01  ,7.826240185341e-02  
  1.984603525000e-03  ,2.258529777653e+00  ,4.999999947035e+00  ,8.507526410262e-01  ,7.826238204110e-02  
  1.984612975316e-03  ,2.258677529237e+00  ,4.999999941061e+00  ,9.523538762737e-01  ,7.826235275321e-02  
  1.984615337896e-03  ,2.258714467266e+00  ,4.999999939508e+00  ,9.780206362235e-01  ,7.826239234643e-02  
  1.984620063054e-03  ,2.258788343484e+00  ,4.999999940571e+00  ,1.029676205333e+00  ,7.826238194443e-02  
  1.984621244343e-03  ,2.258806812571e+00  ,4.999999940053e+00  ,1.042657845147e+00  ,7.826239754969e-02  
  1.984623606922e-03  ,2.258843750786e+00  ,4.999999940315e+00  ,1.057678541999e+00  ,7.826239238512e-02  
  1.984628332081e-03  ,2.258917627376e+00  ,4.999999940008e+00  ,1.076550610994e+00  ,7.826238188271e-02  
  1.984637782397e-03  ,2.259065381193e+00  ,4.999999940190e+00  ,1.100276192483e+00  ,7.826236112118e-02  
  1.984640144976e-03  ,2.259102319780e+00  ,4.999999940170e+00  ,1.105458039621e+00  ,7.826239232417e-02  
  1.984644870134e-03  ,2.259176197113e+00  ,4.999999940145e+00  ,1.116707270394e+00  ,7.826237775271e-02  
  1.984646051424e-03  ,2.259194666479e+00  ,4.999999940300e+00  ,1.119502322460e+00  ,7.826239409059e-02  
  1.984648414003e-03  ,2.259231605252e+00  ,4.999999940293e+00  ,1.130246474921e+00  ,7.826239027865e-02  
  1.984653139161e-03  ,2.259305482957e+00  ,4.999999940176e+00  ,1.157284687452e+00  ,7.826238191634e-02  
  1.984656800000e-03  ,2.259362720205e+00  ,4.999999940246e+00  ,1.191374424933e+00  ,7.826238662866e-02  
  1.984657500000e-03  ,2.259373664726e+00  ,4.999999940530e+00  ,1.198703696733e+00  ,7.826239744953e-02  
  1.984657600000e-03  ,2.259375228229e+00  ,4.999999941562e+00  ,1.199751313732e+00  ,7.826240230347e-02  
  1.984657700000e-03  ,2.259376791733e+00  ,4.999999941135e+00  ,1.200827459966e+00  ,7.826240230667e-02  
  1.984668095050e-03  ,2.259539319220e+00  ,4.999999938887e+00  ,1.353985282465e+00  ,7.826235669399e-02  
  1.984678662954e-03  ,2.259704550337e+00  ,4.999999941002e+00  ,1.518228433879e+00  ,7.826235613779e-02  
  1.984699798761e-03  ,2.260035015750e+00  ,4.999999939020e+00  ,1.850478750797e+00  ,7.826231010689e-02  
  1.984708900000e-03  ,2.260177317976e+00  ,4.999999939866e+00  ,1.998421143166e+00  ,7.826234112953e-02  
  1.984709000000e-03  ,2.260178881528e+00  ,4.999999936767e+00  ,2.000056774747e+00  ,7.826240228047e-02  
  1.984796594986e-03  ,2.261548511093e+00  ,4.999999941662e+00  ,3.520103084186e+00  ,7.826204179314e-02  
  1.984806182393e-03  ,2.261698423567e+00  ,4.999999940102e+00  ,3.697296118803e+00  ,7.826232600939e-02  
  1.984825357207e-03  ,2.261998251108e+00  ,4.999999939995e+00  ,4.059221683340e+00  ,7.826231860757e-02  
  1.984863706836e-03  ,2.262597916550e+00  ,4.999999940097e+00  ,4.809534011211e+00  ,7.826223699403e-02  
  1.984886252293e-03  ,2.262950461770e+00  ,4.999999940049e+00  ,4.998669524111e+00  ,7.826225985940e-02  
  1.984908627876e-03  ,2.263300355371e+00  ,4.999999940047e+00  ,5.001256798091e+00  ,7.826230474641e-02  
  1.984917021700e-03  ,2.263431613281e+00  ,4.999999940049e+00  ,5.000063589820e+00  ,7.826234463681e-02  
  1.984925341019e-03  ,2.263561706760e+00  ,4.999999940051e+00  ,4.999943423774e+00  ,7.826236604706e-02  
  1.984941979655e-03  ,2.263821895657e+00  ,4.999999940049e+00  ,4.999994970181e+00  ,7.826231515303e-02  
  1.984975256928e-03  ,2.264342281191e+00  ,4.999999940048e+00  ,5.000003890201e+00  ,7.826225829857e-02  
  1.985041811475e-03  ,2.265383083143e+00  ,4.999999940048e+00  ,4.999995546867e+00  ,7.826212256136e-02  
  1.985174920568e-03  ,2.267464809948e+00  ,4.999999940047e+00  ,4.999999841865e+00  ,7.826178548211e-02  
  1.985441138753e-03  ,2.271628750063e+00  ,4.999999940047e+00  ,4.999999907558e+00  ,7.826146327823e-02  
  1.985973575124e-03  ,2.279958535533e+00  ,4.999999940047e+00  ,4.999999933912e+00  ,7.826067491874e-02  
  1.986710860738e-03  ,2.291497163918e+00  ,4.999999940047e+00  ,4.999999918464e+00  ,7.826052482379e-02  
  1.988185431966e-03  ,2.314587596410e+00  ,4.999999940047e+00  ,4.999999948631e+00  ,7.825978700086e-02  
  1.990240409383e-03  ,2.346792768838e+00  ,4.999999940047e+00  ,4.999999927199e+00  ,7.825946057152e-02  
  1.993850257405e-03  ,2.403424105467e+00  ,4.999999940047e+00  ,4.999999940675e+00  ,7.825886104389e-02  
  1.997640540608e-03  ,2.462939056111e+00  ,4.999999940047e+00  ,4.999999939489e+00  ,7.825896109680e-02  
  2.001838233479e-03  ,2.528874261985e+00  ,4.999999940047e+00  ,4.999999939986e+00  ,7.825873136129e-02  
  2.010233619222e-03  ,2.660638569267e+00  ,4.999999940047e+00  ,4.999999940099e+00  ,7.825853460740e-02  
  2.020234229573e-03  ,2.816983000659e+00  ,4.999999940047e+00  ,4.999999940000e+00  ,7.825847030141e-02  
  2.030234839925e-03  ,2.972076292300e+00  ,4.999999940047e+00  ,4.999999940043e+00  ,7.825847619099e-02  
  2.040235450276e-03  ,3.125306287129e+00  ,4.999999940047e+00  ,4.999999940043e+00  ,7.826116284933e-02  
  2.050236060628e-03  ,3.276068182564e+00  ,4.999999940047e+00  ,4.999999940043e+00  ,7.917722997696e-02  
  2.051486136922e-03  ,3.294710122211e+00  ,4.999999940050e+00  ,4.999999940046e+00  ,7.997892981613e-02  
  2.053986289510e-03  ,3.331845772123e+00  ,4.999999940050e+00  ,4.999999940046e+00  ,8.522342342152e-02  
  2.054611327657e-03  ,3.341097967942e+00  ,4.999999940060e+00  ,4.999999940043e+00  ,8.822536111339e-02  
  2.055861403951e-03  ,3.359563300018e+00  ,4.999999940054e+00  ,4.999999940045e+00  ,9.983931540243e-02  
  2.056173923024e-03  ,3.364171391780e+00  ,4.999999940074e+00  ,4.999999940040e+00  ,1.049880034551e-01  
  2.056798961171e-03  ,3.373377561373e+00  ,4.999999940061e+00  ,4.999999940043e+00  ,1.223297270802e-01  
  2.056955220708e-03  ,3.375677004594e+00  ,4.999999940102e+00  ,4.999999940033e+00  ,1.299905020779e-01  
  2.057267739781e-03  ,3.380273356503e+00  ,4.999999940075e+00  ,4.999999940040e+00  ,1.617482383713e-01  
  2.057345869550e-03  ,3.381421914837e+00  ,4.999999940157e+00  ,4.999999940020e+00  ,1.859018330082e-01  
  2.057365401992e-03  ,3.381709021242e+00  ,4.999999940483e+00  ,4.999999939940e+00  ,1.981492523566e-01  
  2.057404466876e-03  ,3.382283194209e+00  ,4.999999940281e+00  ,4.999999939989e+00  ,2.991927615683e-01  
  2.057422318467e-03  ,3.382545557967e+00  ,4.999999940364e+00  ,4.999999939969e+00  ,4.828369822962e-01  
  2.057427214244e-03  ,3.382617508959e+00  ,4.999999941073e+00  ,4.999999939796e+00  ,5.246257359987e-01  
  2.057436794200e-03  ,3.382758298791e+00  ,4.999999941010e+00  ,4.999999939812e+00  ,6.156763269099e-01  
  2.057449764171e-03  ,3.382948904162e+00  ,4.999999940676e+00  ,4.999999939893e+00  ,7.439464492939e-01  
  2.057455400000e-03  ,3.383031725906e+00  ,4.999999941025e+00  ,4.999999939808e+00  ,7.997925973981e-01  
  2.057455500000e-03  ,3.383033195453e+00  ,4.999999951646e+00  ,4.999999937220e+00  ,8.007876168134e-01  
  2.057460512500e-03  ,3.383106856071e+00  ,4.999999931297e+00  ,4.999999942179e+00  ,8.512974776438e-01  
  2.057470538001e-03  ,3.383254182043e+00  ,4.999999938850e+00  ,4.999999940338e+00  ,9.537774246343e-01  
  2.057473044377e-03  ,3.383291012989e+00  ,4.999999940705e+00  ,4.999999939886e+00  ,9.796792231298e-01  
  2.057478057127e-03  ,3.383364674222e+00  ,4.999999940201e+00  ,4.999999940009e+00  ,1.031819586144e+00  
  2.057479310315e-03  ,3.383383089394e+00  ,4.999999939958e+00  ,4.999999940068e+00  ,1.044925786802e+00  
  2.057481816690e-03  ,3.383419919573e+00  ,4.999999939865e+00  ,4.999999940091e+00  ,1.058665799378e+00  
  2.057486829441e-03  ,3.383493579273e+00  ,4.999999939990e+00  ,4.999999940060e+00  ,1.077560570541e+00  
  2.057496854942e-03  ,3.383640896044e+00  ,4.999999939969e+00  ,4.999999940066e+00  ,1.101166318550e+00  
  2.057499361317e-03  ,3.383677724689e+00  ,4.999999939907e+00  ,4.999999940081e+00  ,1.106529073990e+00  
  2.057504374068e-03  ,3.383751381321e+00  ,4.999999939926e+00  ,4.999999940076e+00  ,1.117744650756e+00  
  2.057505627256e-03  ,3.383769795342e+00  ,4.999999939747e+00  ,4.999999940120e+00  ,1.121128760017e+00  
  2.057508133631e-03  ,3.383806623220e+00  ,4.999999939699e+00  ,4.999999940131e+00  ,1.132561043559e+00  
  2.057513146382e-03  ,3.383880278319e+00  ,4.999999939887e+00  ,4.999999940085e+00  ,1.162147827044e+00  
  2.057516600000e-03  ,3.383931023721e+00  ,4.999999939821e+00  ,4.999999940102e+00  ,1.193323987281e+00  
  2.057517200000e-03  ,3.383939839719e+00  ,4.999999939401e+00  ,4.999999940204e+00  ,1.199182533769e+00  
  2.057517300000e-03  ,3.383941309051e+00  ,4.999999938132e+00  ,4.999999940513e+00  ,1.200170350937e+00  
  2.057563386311e-03  ,3.384618432758e+00  ,4.999999940843e+00  ,4.999999940973e+00  ,1.879872596905e+00  
  2.057570900000e-03  ,3.384728820691e+00  ,4.999999939369e+00  ,4.999999939316e+00  ,1.998603803997e+00  
  2.057571000000e-03  ,3.384730289836e+00  ,4.999999939571e+00  ,4.999999940154e+00  ,1.999847057443e+00  
  2.057571100000e-03  ,3.384731758980e+00  ,4.999999940559e+00  ,4.999999940167e+00  ,2.001171391495e+00  
  2.057578110996e-03  ,3.384834759743e+00  ,4.999999942781e+00  ,4.999999940087e+00  ,2.109781784819e+00  
  2.057585142854e-03  ,3.384938065267e+00  ,4.999999940256e+00  ,4.999999940038e+00  ,2.221568533260e+00  
  2.057599206570e-03  ,3.385144671132e+00  ,4.999999939855e+00  ,4.999999940030e+00  ,2.447587971582e+00  
  2.057627334002e-03  ,3.385557862125e+00  ,4.999999940231e+00  ,4.999999940032e+00  ,2.912748899208e+00  
  2.057683588866e-03  ,3.386384161121e+00  ,4.999999939866e+00  ,4.999999940030e+00  ,3.897760434688e+00  
  2.057697652582e-03  ,3.386590718571e+00  ,4.999999940212e+00  ,4.999999939962e+00  ,4.154682719363e+00  
  2.057725780014e-03  ,3.387003812702e+00  ,4.999999940054e+00  ,4.999999940002e+00  ,4.682896556158e+00  
  2.057728341896e-03  ,3.387041436462e+00  ,4.999999940048e+00  ,4.999999939740e+00  ,4.731899183053e+00  
  2.057733465660e-03  ,3.387116683293e+00  ,4.999999940047e+00  ,4.999999939695e+00  ,4.830333464479e+00  
  2.057738927681e-03  ,3.387196896694e+00  ,4.999999940047e+00  ,4.999999939800e+00  ,4.935879197212e+00  
  2.057740293186e-03  ,3.387216949881e+00  ,4.999999940050e+00  ,4.999999939089e+00  ,4.962344438407e+00  
  2.057740536401e-03  ,3.387220521618e+00  ,4.999999940053e+00  ,4.999999937764e+00  ,4.967059336037e+00  
  2.057741022831e-03  ,3.387227665084e+00  ,4.999999940058e+00  ,4.999999939801e+00  ,4.976484665344e+00  
  2.057741144438e-03  ,3.387229450949e+00  ,4.999999940063e+00  ,4.999999939885e+00  ,4.978838598833e+00  
  2.057741387653e-03  ,3.387233022678e+00  ,4.999999940072e+00  ,4.999999939988e+00  ,4.983540429385e+00  
  2.057741874083e-03  ,3.387240166130e+00  ,4.999999940064e+00  ,4.999999940057e+00  ,4.992814771411e+00  
  2.057741995690e-03  ,3.387241951992e+00  ,4.999999940067e+00  ,4.999999940076e+00  ,4.994021316047e+00  
  2.057742238905e-03  ,3.387245523714e+00  ,4.999999940074e+00  ,4.999999940114e+00  ,4.997248023302e+00  
  2.057742387335e-03  ,3.387247703468e+00  ,4.999999940074e+00  ,4.999999940126e+00  ,4.998366851596e+00  
  2.057742684194e-03  ,3.387252062975e+00  ,4.999999940070e+00  ,4.999999940132e+00  ,4.999396285703e+00  
  2.057743277912e-03  ,3.387260781979e+00  ,4.999999940060e+00  ,4.999999940111e+00  ,5.000089997436e+00  
  2.057744465348e-03  ,3.387278219950e+00  ,4.999999940050e+00  ,4.999999940080e+00  ,4.999941614961e+00  
  2.057746840221e-03  ,3.387313095745e+00  ,4.999999940047e+00  ,4.999999940069e+00  ,4.999965547641e+00  
  2.057751589966e-03  ,3.387382846741e+00  ,4.999999940049e+00  ,4.999999940076e+00  ,5.000016483405e+00  
  2.057761089456e-03  ,3.387522346362e+00  ,4.999999940046e+00  ,4.999999940071e+00  ,4.999980026172e+00  
  2.057780088436e-03  ,3.387801336119e+00  ,4.999999940047e+00  ,4.999999940066e+00  ,4.999998244401e+00  
  2.057818086398e-03  ,3.388359277674e+00  ,4.999999940047e+00  ,4.999999940066e+00  ,4.999999912160e+00  
  2.057894082320e-03  ,3.389475008841e+00  ,4.999999940047e+00  ,4.999999940071e+00  ,4.999999331892e+00  
  2.058046074164e-03  ,3.391705862512e+00  ,4.999999940047e+00  ,4.999999940066e+00  ,4.999999908024e+00  
  2.058350057852e-03  ,3.396165128082e+00  ,4.999999940047e+00  ,4.999999940071e+00  ,4.999999848448e+00  
  2.058958025229e-03  ,3.405073835215e+00  ,4.999999940047e+00  ,4.999999940071e+00  ,4.999999978726e+00  
  2.059705515158e-03  ,3.416008888605e+00  ,4.999999940047e+00  ,4.999999940081e+00  ,4.999999875316e+00  
  2.061200495016e-03  ,3.437818138164e+00  ,4.999999940047e+00  ,4.999999940070e+00  ,4.999999938244e+00  
  2.063981409323e-03  ,3.478165432778e+00  ,4.999999940047e+00  ,4.999999940075e+00  ,4.999999938122e+00  
  2.068423242819e-03  ,3.541985924043e+00  ,4.999999940047e+00  ,4.999999940078e+00  ,4.999999941458e+00  
  2.072495813620e-03  ,3.599788870412e+00  ,4.999999940047e+00  ,4.999999940097e+00  ,4.999999938595e+00  
  2.080189295065e-03  ,3.706988978046e+00  ,4.999999940047e+00  ,4.999999940086e+00  ,4.999999941511e+00  
  2.090189905417e-03  ,3.842084686507e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.100190515768e-03  ,3.971883153486e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.110191126120e-03  ,4.095872061222e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.120191736472e-03  ,4.213562022425e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.130192346823e-03  ,4.324488511907e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.140192957175e-03  ,4.428213700066e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.150193567526e-03  ,4.524328181017e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.160194177878e-03  ,4.612452588524e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.170194788229e-03  ,4.692239093370e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.180195398581e-03  ,4.763372776245e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.190196008932e-03  ,4.825572870741e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.200196619284e-03  ,4.878593871546e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.210197229636e-03  ,4.922226503457e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.220197839987e-03  ,4.956298547396e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.230198450339e-03  ,4.980675520161e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.240199060690e-03  ,4.995261205238e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.250199671042e-03  ,4.999998032567e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.260200281393e-03  ,4.994867305774e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.270200891745e-03  ,4.979889275962e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.280201502097e-03  ,4.955123061788e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.290202112448e-03  ,4.920666416112e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.300202722800e-03  ,4.876655340166e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.310203333151e-03  ,4.823263546758e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.320203943503e-03  ,4.760701774618e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.330204553854e-03  ,4.689216956609e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.340205164206e-03  ,4.609091245077e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.350205774557e-03  ,4.520640898189e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.360206384909e-03  ,4.424215031654e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.370206995261e-03  ,4.320194240755e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.380207605612e-03  ,4.208989098128e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.390208215964e-03  ,4.091038533224e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.400208826315e-03  ,3.966808099843e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.410209436667e-03  ,3.836788138580e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.420210047018e-03  ,3.701491841441e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940045e+00  
  2.430210657370e-03  ,3.561453226261e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999940052e+00  
  2.440211267722e-03  ,3.417225028920e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999942355e+00  
  2.441461344015e-03  ,3.398930111696e+00  ,4.999999940047e+00  ,4.999999940055e+00  ,4.999999954414e+00  
  2.441773863089e-03  ,3.394347673068e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999960828e+00  
  2.442398901236e-03  ,3.385172468260e+00  ,4.999999940047e+00  ,4.999999940055e+00  ,4.999999970660e+00  
  2.442555160773e-03  ,3.382876528382e+00  ,4.999999940047e+00  ,4.999999940038e+00  ,4.999999985897e+00  
  2.442867679846e-03  ,3.378282097704e+00  ,4.999999940047e+00  ,4.999999940055e+00  ,5.000000003460e+00  
  2.443200559866e-03  ,3.373384610853e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,5.000000083658e+00  
  2.443283779871e-03  ,3.372159641321e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,5.000000307927e+00  
  2.443298552883e-03  ,3.371942162802e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,5.000000325501e+00  
  2.443328098905e-03  ,3.371507183228e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,5.000000488915e+00  
  2.443387190950e-03  ,3.370637133990e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,5.000001788413e+00  
  2.443421320569e-03  ,3.370134567509e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.821563038978e+00  
  2.443444223654e-03  ,3.369797291893e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.628993030425e+00  
  2.443450794321e-03  ,3.369700527551e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.571350316549e+00  
  2.443463935655e-03  ,3.369506994420e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.453716214518e+00  
  2.443490218323e-03  ,3.369119910375e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.206276512657e+00  
  2.443542783660e-03  ,3.368345671190e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,3.662415812704e+00  
  2.443647914332e-03  ,3.366796908739e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,2.380264323863e+00  
  2.443675400000e-03  ,3.366391933398e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,2.002461114481e+00  
  2.443675500000e-03  ,3.366390459945e+00  ,4.999999940054e+00  ,4.999999940046e+00  ,2.001053876537e+00  
  2.443675600000e-03  ,3.366388986492e+00  ,4.999999940065e+00  ,4.999999940045e+00  ,1.999646484218e+00  
