  Time                 , V(U8:IN7)            , V(V6:+)              
  3.902094161498e-03  ,7.825816947882e-02  ,1.057275929509e+00  
  3.903344237792e-03  ,7.825835069763e-02  ,1.073356736184e+00  
  3.905844390380e-03  ,7.825833217057e-02  ,1.105781390501e+00  
  3.906469428527e-03  ,7.825861438088e-02  ,1.113941625475e+00  
  3.907719504821e-03  ,7.825846695385e-02  ,1.130326101270e+00  
  3.907746583211e-03  ,7.825893122673e-02  ,1.130681950446e+00  
  3.907800739991e-03  ,7.825890019078e-02  ,1.131393767701e+00  
  3.907814279186e-03  ,7.825894289637e-02  ,1.131571746778e+00  
  3.907821418332e-03  ,7.825894546026e-02  ,1.131665598197e+00  
  3.907823990273e-03  ,7.825895115754e-02  ,1.131699409673e+00  
  3.907829134154e-03  ,7.825895022667e-02  ,1.131767033697e+00  
  3.907837681460e-03  ,7.825894553841e-02  ,1.131879404007e+00  
  3.907854776072e-03  ,7.825893983123e-02  ,1.132104156465e+00  
  3.907869500000e-03  ,7.825894188501e-02  ,1.132297752862e+00  
  3.907869600000e-03  ,7.825895453800e-02  ,1.132299067744e+00  
  3.907875012500e-03  ,7.825895002732e-02  ,1.132370236541e+00  
  3.907885838194e-03  ,7.825894339117e-02  ,1.132512587999e+00  
  3.907888544617e-03  ,7.825895077244e-02  ,1.132548176852e+00  
  3.907893957464e-03  ,7.825894905079e-02  ,1.132619355745e+00  
  3.907895310676e-03  ,7.825895348726e-02  ,1.132637150716e+00  
  3.907898017099e-03  ,7.825895233674e-02  ,1.132672740953e+00  
  3.907903429946e-03  ,7.825894998553e-02  ,1.132743922613e+00  
  3.907914255639e-03  ,7.825894339131e-02  ,1.132886290679e+00  
  3.907916962063e-03  ,7.825895077243e-02  ,1.132921883684e+00  
  3.907922374910e-03  ,7.825894905079e-02  ,1.132993070879e+00  
  3.907923728121e-03  ,7.825895348726e-02  ,1.133010867925e+00  
  3.907926434545e-03  ,7.825895233673e-02  ,1.133046462313e+00  
  3.907931847391e-03  ,7.825894904967e-02  ,1.133117652275e+00  
  3.907936100000e-03  ,7.825895099715e-02  ,1.133173583850e+00  
  3.907936900000e-03  ,7.825895395629e-02  ,1.133184105798e+00  
  3.907937000000e-03  ,7.825895454299e-02  ,1.133185421044e+00  
  3.907945788705e-03  ,7.825894701322e-02  ,1.133301016228e+00  
  3.907954248094e-03  ,7.825894481722e-02  ,1.133412283959e+00  
  3.907971166873e-03  ,7.825893706435e-02  ,1.133634831003e+00  
  3.907995200000e-03  ,7.825893386330e-02  ,1.133950985659e+00  
  3.907995300000e-03  ,7.825895453476e-02  ,1.133952301219e+00  
  3.908077220624e-03  ,7.825888724278e-02  ,1.135030197600e+00  
  3.908159498875e-03  ,7.825886636755e-02  ,1.136113163587e+00  
  3.908210562175e-03  ,7.825889323223e-02  ,1.136785454245e+00  
  3.908261506264e-03  ,7.825891142768e-02  ,1.137456315251e+00  
  3.908273845916e-03  ,7.825893676021e-02  ,1.137618831869e+00  
  3.908291524654e-03  ,7.825893932842e-02  ,1.137851679994e+00  
  3.908326882129e-03  ,7.825891840287e-02  ,1.138317426664e+00  
  3.908397597080e-03  ,7.825889567331e-02  ,1.139249121592e+00  
  3.908539026981e-03  ,7.825884395633e-02  ,1.141113317168e+00  
  3.908821886783e-03  ,7.825872920644e-02  ,1.144844926036e+00  
  3.909387606387e-03  ,7.825863468521e-02  ,1.152320973372e+00  
  3.910312002902e-03  ,7.825853153684e-02  ,1.164573576087e+00  
  3.911678808933e-03  ,7.825844823748e-02  ,1.182772615352e+00  
  3.914412420993e-03  ,7.825831717539e-02  ,1.219460786986e+00  
  3.918558996921e-03  ,7.825822856805e-02  ,1.275830053533e+00  
  3.923134344821e-03  ,7.825824310585e-02  ,1.338990807921e+00  
  3.927621191745e-03  ,7.825821269902e-02  ,1.401861947138e+00  
  3.936594885593e-03  ,7.825817742600e-02  ,1.530171699955e+00  
  3.946595495944e-03  ,7.825816974397e-02  ,1.676777702575e+00  
  3.956596106296e-03  ,7.825817215953e-02  ,1.826632983983e+00  
  3.966596716647e-03  ,7.825935412687e-02  ,1.979146061672e+00  
  3.976597326999e-03  ,7.872849256045e-02  ,2.133714962749e+00  
  3.977847403293e-03  ,7.915940698073e-02  ,2.153150312323e+00  
  3.980347555881e-03  ,8.216108449074e-02  ,2.192084004945e+00  
  3.980972594028e-03  ,8.386293883865e-02  ,2.201829676156e+00  
  3.982222670322e-03  ,9.043639374473e-02  ,2.221334664350e+00  
  3.982535189395e-03  ,9.313650242543e-02  ,2.226213644597e+00  
  3.983160227542e-03  ,1.009447672128e-01  ,2.235974753257e+00  
  3.984410303836e-03  ,1.582348219840e-01  ,2.255509036245e+00  
  3.984595197444e-03  ,7.709506822455e-01  ,2.258399580648e+00  
  3.984596800000e-03  ,7.999706182968e-01  ,2.258424635723e+00  
  3.984596900000e-03  ,8.015159524281e-01  ,2.258426199168e+00  
  3.984598500000e-03  ,8.201745520304e-01  ,2.258451214311e+00  
  3.984599000000e-03  ,8.251460039787e-01  ,2.258459031548e+00  
  3.984599200000e-03  ,8.271179868075e-01  ,2.258462158444e+00  
  3.984599300000e-03  ,8.281443958694e-01  ,2.258463721892e+00  
  3.984607216987e-03  ,9.127407278025e-01  ,2.258587500160e+00  
  3.984614761445e-03  ,9.946832835578e-01  ,2.258705454673e+00  
  3.984616647559e-03  ,1.015326008596e+00  ,2.258734943386e+00  
  3.984620419788e-03  ,1.052690881610e+00  ,2.258793920914e+00  
  3.984627964246e-03  ,1.082431079346e+00  ,2.258911876375e+00  
  3.984641159224e-03  ,1.113030964652e+00  ,2.259118177423e+00  
  3.984642881426e-03  ,1.117039237903e+00  ,2.259145103851e+00  
  3.984646325830e-03  ,1.130546719794e+00  ,2.259198956791e+00  
  3.984647186930e-03  ,1.134792500879e+00  ,2.259212420044e+00  
  3.984648909132e-03  ,1.143363608405e+00  ,2.259239346570e+00  
  3.984652353536e-03  ,1.169587298784e+00  ,2.259293199708e+00  
  3.984655200000e-03  ,1.197206494481e+00  ,2.259337704174e+00  
  3.984655400000e-03  ,1.199195740941e+00  ,2.259340831177e+00  
  3.984655500000e-03  ,1.200199645391e+00  ,2.259342394678e+00  
  3.984657800000e-03  ,1.232136679533e+00  ,2.259378355236e+00  
  3.984658000000e-03  ,1.235516173528e+00  ,2.259381482244e+00  
  3.984658100000e-03  ,1.237125134495e+00  ,2.259383045747e+00  
  3.984665377727e-03  ,1.346681201305e+00  ,2.259496833547e+00  
  3.984672215870e-03  ,1.450309561482e+00  ,2.259603748873e+00  
  3.984685892156e-03  ,1.664431646838e+00  ,2.259817580855e+00  
  3.984706800000e-03  ,1.999399819348e+00  ,2.260144483403e+00  
  3.984706900000e-03  ,2.001090675609e+00  ,2.260146046954e+00  
  3.984709400000e-03  ,2.042190412890e+00  ,2.260185135738e+00  
  3.984709500000e-03  ,2.043799853181e+00  ,2.260186699290e+00  
  3.984727876112e-03  ,2.348502627876e+00  ,2.260474021075e+00  
  3.984746088311e-03  ,2.658735470175e+00  ,2.260758783133e+00  
  3.984782512710e-03  ,3.303324051102e+00  ,2.261328316643e+00  
  3.984855361506e-03  ,4.688327729408e+00  ,2.262467421137e+00  
  3.984861756340e-03  ,4.815962651167e+00  ,2.262567416704e+00  
  3.984874546006e-03  ,4.997371952384e+00  ,2.262767408987e+00  
  3.984875423592e-03  ,4.999489436381e+00  ,2.262781131862e+00  
  3.984876798410e-03  ,5.000192692094e+00  ,2.262802630028e+00  
  3.984879305530e-03  ,5.000111281966e+00  ,2.262841834154e+00  
  3.984884319771e-03  ,5.000001979252e+00  ,2.262920242582e+00  
  3.984894348253e-03  ,4.999994083524e+00  ,2.263077060144e+00  
  3.984914405216e-03  ,4.999999129074e+00  ,2.263390698090e+00  
  3.984954519142e-03  ,4.999999541022e+00  ,2.264017985250e+00  
  3.985034746993e-03  ,4.999999754341e+00  ,2.265272604504e+00  
  3.985195202697e-03  ,4.999999911289e+00  ,2.267782021626e+00  
  3.985516114105e-03  ,4.999999854309e+00  ,2.272801561407e+00  
  3.986157936920e-03  ,4.999999976697e+00  ,2.282843391686e+00  
  3.986938137878e-03  ,4.999999879550e+00  ,2.295054998381e+00  
  3.988498539794e-03  ,4.999999938829e+00  ,2.319492693295e+00  
  3.991420979370e-03  ,4.999999938393e+00  ,2.365306308745e+00  
  3.995366139282e-03  ,4.999999941363e+00  ,2.427221769499e+00  
  3.999600453247e-03  ,4.999999938681e+00  ,2.493723940864e+00  
  4.007335133422e-03  ,4.999999941425e+00  ,2.615179220816e+00  
  4.017335743774e-03  ,4.999999940042e+00  ,2.771771082839e+00  
  4.027336354125e-03  ,4.999999940041e+00  ,2.927290257670e+00  
  4.037336964477e-03  ,4.999999940042e+00  ,3.081122907276e+00  
  4.047337574829e-03  ,4.999999940042e+00  ,3.232661850382e+00  
  4.048587651122e-03  ,4.999999940049e+00  ,3.251413037659e+00  
  4.051087803710e-03  ,4.999999940041e+00  ,3.288775189208e+00  
  4.055133671630e-03  ,4.999999940046e+00  ,3.348820077571e+00  
  4.055715889800e-03  ,4.999999940042e+00  ,3.357416562851e+00  
  4.056880326141e-03  ,4.999999940044e+00  ,3.374574995908e+00  
  4.057171435226e-03  ,4.999999940037e+00  ,3.378857325130e+00  
  4.057244212497e-03  ,4.999999940010e+00  ,3.379927448575e+00  
  4.057389767040e-03  ,4.999999940028e+00  ,3.382067143266e+00  
  4.057419453133e-03  ,4.999999939957e+00  ,3.382503447072e+00  
  4.057450334299e-03  ,4.999999939980e+00  ,3.382957282579e+00  
  4.057456800000e-03  ,4.999999939811e+00  ,3.383052299538e+00  
  4.057457100000e-03  ,4.999999936895e+00  ,3.383056708165e+00  
  4.057457200000e-03  ,4.999999937635e+00  ,3.383058177706e+00  
  4.057462262500e-03  ,4.999999941760e+00  ,3.383132572788e+00  
  4.057471845437e-03  ,4.999999938594e+00  ,3.383273394710e+00  
  4.057474241171e-03  ,4.999999939978e+00  ,3.383308599690e+00  
  4.057479032639e-03  ,4.999999940394e+00  ,3.383379009050e+00  
  4.057488615576e-03  ,4.999999940013e+00  ,3.383519825368e+00  
  4.057491011310e-03  ,4.999999940624e+00  ,3.383555028947e+00  
  4.057495802779e-03  ,4.999999940397e+00  ,3.383625435504e+00  
  4.057505385715e-03  ,4.999999940204e+00  ,3.383766246216e+00  
  4.057507781450e-03  ,4.999999940516e+00  ,3.383801448394e+00  
  4.057512572918e-03  ,4.999999940560e+00  ,3.383871852148e+00  
  4.057513770785e-03  ,4.999999941077e+00  ,3.383889452961e+00  
  4.057516166519e-03  ,4.999999941197e+00  ,3.383924654438e+00  
  4.057518700000e-03  ,4.999999940985e+00  ,3.383961879661e+00  
  4.057518800000e-03  ,4.999999944583e+00  ,3.383963348987e+00  
  4.057518900000e-03  ,4.999999943569e+00  ,3.383964818314e+00  
  4.057523621433e-03  ,4.999999937757e+00  ,3.384034191171e+00  
  4.057528342866e-03  ,4.999999941655e+00  ,3.384103563250e+00  
  4.057537785732e-03  ,4.999999938363e+00  ,3.384242305075e+00  
  4.057556671463e-03  ,4.999999939827e+00  ,3.384519779385e+00  
  4.057572400000e-03  ,4.999999939876e+00  ,3.384750857820e+00  
  4.057572500000e-03  ,4.999999932630e+00  ,3.384752326960e+00  
  4.057662383804e-03  ,4.999999943600e+00  ,3.386072703788e+00  
  4.057733992825e-03  ,4.999999940084e+00  ,3.387124425100e+00  
  4.057748756221e-03  ,4.999999940016e+00  ,3.387341232712e+00  
  4.057749762422e-03  ,4.999999940064e+00  ,3.387356008980e+00  
  4.057751774824e-03  ,4.999999940079e+00  ,3.387385561410e+00  
  4.057754734195e-03  ,4.999999940067e+00  ,3.387429019965e+00  
  4.057760652936e-03  ,4.999999940056e+00  ,3.387515936154e+00  
  4.057772490419e-03  ,4.999999940053e+00  ,3.387689764850e+00  
  4.057796165383e-03  ,4.999999940049e+00  ,3.388037407509e+00  
  4.057843515313e-03  ,4.999999940049e+00  ,3.388732633869e+00  
  4.057938215173e-03  ,4.999999940048e+00  ,3.390122850537e+00  
  4.058127614892e-03  ,4.999999940047e+00  ,3.392902337951e+00  
  4.058506414331e-03  ,4.999999940048e+00  ,3.398457515315e+00  
  4.059194013513e-03  ,4.999999940048e+00  ,3.408528283089e+00  
  4.060075208581e-03  ,4.999999940048e+00  ,3.421409692337e+00  
  4.061837598718e-03  ,4.999999940048e+00  ,3.447087379099e+00  
  4.065362378991e-03  ,4.999999940047e+00  ,3.498091224245e+00  
  4.069286939538e-03  ,4.999999940048e+00  ,3.554302858209e+00  
  4.074310132897e-03  ,4.999999940048e+00  ,3.625310307956e+00  
  4.079882642663e-03  ,4.999999940048e+00  ,3.702768435035e+00  
  4.089883253015e-03  ,4.999999940048e+00  ,3.838018250207e+00  
  4.099883863366e-03  ,4.999999940048e+00  ,3.967986874223e+00  
  4.109884473718e-03  ,4.999999940048e+00  ,4.092161317705e+00  
  4.119885084069e-03  ,4.999999940048e+00  ,4.210051461051e+00  
  4.129885694421e-03  ,4.999999940048e+00  ,4.321191988948e+00  
  4.139886304772e-03  ,4.999999940048e+00  ,4.425144226980e+00  
  4.149886915124e-03  ,4.999999940048e+00  ,4.521497873091e+00  
  4.159887525476e-03  ,4.999999940048e+00  ,4.609872617053e+00  
  4.169888135827e-03  ,4.999999940048e+00  ,4.689919641566e+00  
  4.179888746179e-03  ,4.999999940048e+00  ,4.761322999040e+00  
  4.189889356530e-03  ,4.999999940048e+00  ,4.823800858658e+00  
  4.199889966882e-03  ,4.999999940048e+00  ,4.877106618760e+00  
  4.209890577233e-03  ,4.999999940048e+00  ,4.921029880191e+00  
  4.219891187585e-03  ,4.999999940048e+00  ,4.955397276752e+00  
  4.229891797937e-03  ,4.999999940048e+00  ,4.980073159477e+00  
  4.239892408288e-03  ,4.999999940048e+00  ,4.994960132047e+00  
  4.249893018640e-03  ,4.999999940048e+00  ,4.999999435211e+00  
  4.259893628991e-03  ,4.999999940048e+00  ,4.995171178717e+00  
  4.269894239343e-03  ,4.999999940048e+00  ,4.980494419811e+00  
  4.279894849694e-03  ,4.999999940048e+00  ,4.956027088024e+00  
  4.289895460046e-03  ,4.999999940048e+00  ,4.921865756521e+00  
  4.299896070397e-03  ,4.999999940048e+00  ,4.878145260923e+00  
  4.309896680749e-03  ,4.999999940048e+00  ,4.825038167108e+00  
  4.319897291101e-03  ,4.999999940048e+00  ,4.762754090091e+00  
  4.329897901452e-03  ,4.999999940048e+00  ,4.691538866664e+00  
  4.339898511804e-03  ,4.999999940048e+00  ,4.611673585078e+00  
  4.349899122155e-03  ,4.999999940048e+00  ,4.523473475577e+00  
  4.359899732507e-03  ,4.999999940048e+00  ,4.427286666176e+00  
  4.369900342858e-03  ,4.999999940048e+00  ,4.323492808592e+00  
  4.379900953210e-03  ,4.999999940048e+00  ,4.212501579752e+00  
  4.389901563562e-03  ,4.999999940048e+00  ,4.094751064783e+00  
  4.399902173913e-03  ,4.999999940048e+00  ,3.970706027883e+00  
  4.409902784265e-03  ,4.999999940048e+00  ,3.840856077882e+00  
  4.419903394616e-03  ,4.999999940048e+00  ,3.705713735749e+00  
  4.429904004968e-03  ,4.999999940048e+00  ,3.565812411653e+00  
  4.439904615319e-03  ,4.999999940048e+00  ,3.421704299583e+00  
  4.441154691613e-03  ,4.999999940061e+00  ,3.403423158874e+00  
  4.441467210687e-03  ,4.999999940102e+00  ,3.398844121098e+00  
  4.442092248834e-03  ,4.999999940075e+00  ,3.389675665968e+00  
  4.443342325128e-03  ,4.999999940060e+00  ,3.371297732605e+00  
  4.443654844201e-03  ,4.999999940102e+00  ,3.366694806104e+00  
  4.443665800000e-03  ,4.999999940845e+00  ,3.366533383262e+00  
  4.443665900000e-03  ,4.999999962312e+00  ,3.366531909842e+00  
  4.443673912500e-03  ,4.999999921323e+00  ,3.366413850966e+00  
  4.443689937209e-03  ,4.999999938478e+00  ,3.366177730917e+00  
  4.443693943386e-03  ,4.999999941103e+00  ,3.366118699533e+00  
  4.443701955740e-03  ,4.999999938972e+00  ,3.366000635118e+00  
  4.443717980449e-03  ,4.999999939924e+00  ,3.365764499704e+00  
  4.443719245393e-03  ,4.999999939545e+00  ,3.365745859488e+00  
  4.443721775238e-03  ,4.999999939418e+00  ,3.365708579527e+00  
  4.443726834927e-03  ,4.999999939820e+00  ,3.365634018948e+00  
  4.443731700000e-03  ,4.999999939850e+00  ,3.365562325446e+00  
  4.443735900000e-03  ,4.999999939831e+00  ,3.365500432056e+00  
  4.443739700000e-03  ,4.999999939708e+00  ,3.365444432755e+00  
  4.443740000000e-03  ,4.999999938676e+00  ,3.365440011736e+00  
  4.443740100000e-03  ,4.999999937088e+00  ,3.365438538063e+00  
  4.443741945313e-03  ,4.999999940884e+00  ,3.365411344120e+00  
  4.443745635958e-03  ,4.999999939445e+00  ,3.365356955589e+00  
  4.443753017248e-03  ,4.999999939941e+00  ,3.365248177131e+00  
  4.443767779828e-03  ,4.999999940159e+00  ,3.365030614633e+00  
  4.443774700000e-03  ,4.999999939993e+00  ,3.364928626521e+00  
  4.443774800000e-03  ,4.999999940389e+00  ,3.364927152729e+00  
  4.443786095080e-03  ,4.999999941209e+00  ,3.364760684540e+00  
  4.443796972928e-03  ,4.999999940128e+00  ,3.364600361454e+00  
  4.443809324500e-03  ,4.999999940063e+00  ,3.364418312988e+00  
  4.443812412393e-03  ,4.999999940143e+00  ,3.364372800058e+00  
  4.443818588180e-03  ,4.999999940151e+00  ,3.364281773222e+00  
  4.443824597818e-03  ,4.999999940144e+00  ,3.364193194043e+00  
  4.443836617095e-03  ,4.999999940115e+00  ,3.364016031988e+00  
  4.443853386861e-03  ,4.999999940085e+00  ,3.363768840297e+00  
  4.443877437336e-03  ,4.999999940087e+00  ,3.363414311929e+00  
  4.443916985017e-03  ,4.999999940079e+00  ,3.362831296148e+00  
  4.443986317140e-03  ,4.999999940070e+00  ,3.361809066687e+00  
  4.444052382929e-03  ,4.999999940070e+00  ,3.360834843731e+00  
  4.444184514505e-03  ,4.999999940069e+00  ,3.358885952993e+00  
  4.444448777658e-03  ,4.999999940064e+00  ,3.354986396915e+00  
  4.444872352106e-03  ,4.999999940064e+00  ,3.348731077187e+00  
  4.445530005914e-03  ,4.999999940064e+00  ,3.339006992147e+00  
  4.446612044794e-03  ,4.999999940064e+00  ,3.322976841800e+00  
  4.447722693903e-03  ,4.999999940064e+00  ,3.306483283273e+00  
  4.449943992120e-03  ,4.999999940065e+00  ,3.273379148805e+00  
  4.453890677911e-03  ,4.999999940059e+00  ,3.214193987782e+00  
  4.458005973322e-03  ,4.999999940070e+00  ,3.152013184746e+00  
  4.462681266290e-03  ,4.999999940067e+00  ,3.080844379283e+00  
  4.472031852228e-03  ,4.999999940067e+00  ,2.937065028036e+00  
  4.482032462579e-03  ,4.999999940073e+00  ,2.781634293040e+00  
  4.492033072931e-03  ,4.999999940073e+00  ,2.625091940518e+00  
  4.502033683283e-03  ,4.999999940076e+00  ,2.468055847009e+00  
  4.512034293634e-03  ,4.999999941105e+00  ,2.311145837864e+00  
  4.513284369928e-03  ,4.999999946910e+00  ,2.291571819533e+00  
  4.515784522516e-03  ,4.999999975211e+00  ,2.252463564847e+00  
  4.516235228998e-03  ,5.000000441260e+00  ,2.245419675629e+00  
  4.516347905618e-03  ,4.141574653698e+00  ,2.243659020119e+00  
  4.516376074773e-03  ,3.834986777284e+00  ,2.243218876282e+00  
  4.516432413084e-03  ,3.171269102935e+00  ,2.242338612755e+00  
  4.516496213895e-03  ,2.323144248209e+00  ,2.241341789621e+00  
  4.516516600000e-03  ,2.030861128147e+00  ,2.241023286119e+00  
  4.516516700000e-03  ,2.029402970399e+00  ,2.241021723774e+00  
  4.516518700000e-03  ,2.000185017054e+00  ,2.240990476887e+00  
  4.516518800000e-03  ,1.998721419174e+00  ,2.240988914544e+00  
  4.516526175000e-03  ,1.890110073951e+00  ,2.240873692010e+00  
  4.516540925659e-03  ,1.668878097571e+00  ,2.240643238308e+00  
  4.516544613324e-03  ,1.612727570357e+00  ,2.240585625231e+00  
  4.516551988654e-03  ,1.499443806011e+00  ,2.240470399494e+00  
  4.516566739314e-03  ,1.270772017763e+00  ,2.240239949693e+00  
  4.516567846899e-03  ,1.253492122545e+00  ,2.240222645952e+00  
  4.516570061957e-03  ,1.218870847856e+00  ,2.240188040287e+00  
  4.516574492072e-03  ,1.165372349022e+00  ,2.240118829109e+00  
  4.516579200000e-03  ,1.132144497950e+00  ,2.240045277917e+00  
  4.516582900000e-03  ,1.116187761231e+00  ,2.239987473578e+00  
  4.516586600000e-03  ,1.106510852896e+00  ,2.239929669379e+00  
  4.516586900000e-03  ,1.105747693503e+00  ,2.239924982558e+00  
  4.516587000000e-03  ,1.105489277013e+00  ,2.239923420285e+00  
  4.516589000000e-03  ,1.100258998806e+00  ,2.239892174839e+00  
  4.516589100000e-03  ,1.099996220360e+00  ,2.239890612568e+00  
  4.516595319000e-03  ,1.083630751250e+00  ,2.239793455128e+00  
  4.516596873750e-03  ,1.079159600159e+00  ,2.239769165830e+00  
  4.516599983249e-03  ,1.064711433184e+00  ,2.239720587308e+00  
  4.516606202249e-03  ,1.010427059693e+00  ,2.239623430564e+00  
  4.516618640248e-03  ,8.474152243714e-01  ,2.239429118267e+00  
  4.516620000000e-03  ,8.288190307276e-01  ,2.239407875679e+00  
  4.516620100000e-03  ,8.275472603549e-01  ,2.239406313440e+00  
  4.516622100000e-03  ,8.010691707283e-01  ,2.239375068674e+00  
  4.516622200000e-03  ,7.997151875571e-01  ,2.239373506437e+00  
  4.516639980066e-03  ,5.593224959780e-01  ,2.239095741274e+00  
  4.516653482008e-03  ,3.733221679947e-01  ,2.238884812328e+00  
  4.516656857493e-03  ,3.295724410940e-01  ,2.238832080385e+00  
  4.516662607106e-03  ,2.718023114187e-01  ,2.238742260017e+00  
  4.516668117556e-03  ,2.423620690160e-01  ,2.238656176179e+00  
  4.516679138455e-03  ,2.116746302351e-01  ,2.238484009444e+00  
  4.516693106803e-03  ,1.928016996602e-01  ,2.238265799919e+00  
  4.516713279995e-03  ,1.778927538415e-01  ,2.237950663670e+00  
  4.516734529051e-03  ,1.679985397976e-01  ,2.237618725329e+00  
  4.516777027163e-03  ,1.553878644016e-01  ,2.236954862683e+00  
  4.516862023386e-03  ,1.410416228220e-01  ,2.235627193706e+00  
  4.516995609316e-03  ,1.284913334437e-01  ,2.233540690050e+00  
  4.517211068186e-03  ,1.169708832318e-01  ,2.230175793798e+00  
  4.517565453562e-03  ,1.062829407329e-01  ,2.224642312352e+00  
  4.518148053202e-03  ,9.651944635050e-02  ,2.215548403598e+00  
  4.519079697641e-03  ,8.827234356501e-02  ,2.201014159700e+00  
  4.520639908823e-03  ,8.208174749957e-02  ,2.176697071674e+00  
  4.523211777720e-03  ,7.899236051118e-02  ,2.136681442731e+00  
  4.525719178232e-03  ,7.831684432045e-02  ,2.097760125552e+00  
  4.530598176035e-03  ,7.819870451757e-02  ,2.022320347995e+00  
  4.536869538340e-03  ,7.830816547696e-02  ,1.926020784690e+00  
  4.546870148691e-03  ,7.821665676894e-02  ,1.774361230054e+00  
  4.556870759043e-03  ,7.825319783805e-02  ,1.625565789607e+00  
  4.566871369394e-03  ,7.826208772955e-02  ,1.480221762635e+00  
  4.576871979746e-03  ,7.826208758004e-02  ,1.338902825611e+00  
  4.586872590097e-03  ,7.826208755447e-02  ,1.202166767878e+00  
  4.588122666391e-03  ,7.825754865760e-02  ,1.185424085721e+00  
  4.590622818979e-03  ,7.825905329594e-02  ,1.152183046700e+00  
  4.591247857126e-03  ,7.826049623048e-02  ,1.143924436166e+00  
  4.592497933420e-03  ,7.825981492651e-02  ,1.127470086897e+00  
  4.592810452494e-03  ,7.826108914908e-02  ,1.123369690424e+00  
  4.592888582262e-03  ,7.826176958171e-02  ,1.122345420062e+00  
  4.592902450773e-03  ,7.826197257500e-02  ,1.122163640510e+00  
  4.592930187794e-03  ,7.826195826880e-02  ,1.121800112794e+00  
  4.592985661837e-03  ,7.826185208047e-02  ,1.121073182952e+00  
  4.593018140408e-03  ,7.826188224729e-02  ,1.120647662685e+00  
  4.593045335027e-03  ,7.826192074805e-02  ,1.120291414666e+00  
  4.593052576992e-03  ,7.826202120745e-02  ,1.120196552122e+00  
  4.593067060920e-03  ,7.826201106643e-02  ,1.120006835604e+00  
  4.593096028778e-03  ,7.826193081748e-02  ,1.119627436858e+00  
  4.593153964492e-03  ,7.826184295224e-02  ,1.118868776564e+00  
  4.593269835922e-03  ,7.826163989663e-02  ,1.117352005122e+00  
  4.593298900000e-03  ,7.826195300719e-02  ,1.116971667655e+00  
  4.593299000000e-03  ,7.826206950845e-02  ,1.116970359117e+00  
  4.593307587500e-03  ,7.826203566291e-02  ,1.116857990506e+00  
  4.593324762578e-03  ,7.826198647952e-02  ,1.116633264338e+00  
  4.593329056348e-03  ,7.826205244912e-02  ,1.116577085313e+00  
  4.593337643887e-03  ,7.826203497783e-02  ,1.116464730284e+00  
  4.593354818966e-03  ,7.826200018731e-02  ,1.116240032310e+00  
  4.593356066595e-03  ,7.826206488099e-02  ,1.116223710464e+00  
  4.593358561794e-03  ,7.826205779163e-02  ,1.116191067800e+00  
  4.593363552193e-03  ,7.826204959992e-02  ,1.116125783492e+00  
  4.593368700000e-03  ,7.826204900048e-02  ,1.116058441402e+00  
  4.593373000000e-03  ,7.826204586628e-02  ,1.116002191181e+00  
  4.593377100000e-03  ,7.826204749708e-02  ,1.115948558190e+00  
  4.593377500000e-03  ,7.826206697435e-02  ,1.115943325752e+00  
  4.593377600000e-03  ,7.826206955503e-02  ,1.115942017644e+00  
  4.593379593750e-03  ,7.826206166871e-02  ,1.115915937353e+00  
  4.593383581301e-03  ,7.826205370323e-02  ,1.115863776760e+00  
  4.593391556402e-03  ,7.826203095385e-02  ,1.115759458180e+00  
  4.593407506605e-03  ,7.826200514257e-02  ,1.115550831447e+00  
  4.593414100000e-03  ,7.826204306902e-02  ,1.115464594698e+00  
  4.593414200000e-03  ,7.826206954453e-02  ,1.115463286790e+00  
  4.593425143413e-03  ,7.826202540748e-02  ,1.115320160316e+00  
  4.593435787312e-03  ,7.826201196138e-02  ,1.115180957390e+00  
  4.593447985403e-03  ,7.826200533111e-02  ,1.115021436077e+00  
  4.593458431117e-03  ,7.826201180460e-02  ,1.114884838047e+00  
  4.593468021504e-03  ,7.826203086630e-02  ,1.114759430330e+00  
  4.593478535763e-03  ,7.826201378251e-02  ,1.114621947476e+00  
  4.593489909820e-03  ,7.826200909172e-02  ,1.114473228855e+00  
  4.593512657932e-03  ,7.826197797145e-02  ,1.114175812844e+00  
  4.593551091007e-03  ,7.826191662255e-02  ,1.113673391006e+00  
  4.593611494354e-03  ,7.826183383610e-02  ,1.112883923043e+00  
  4.593710712246e-03  ,7.826169597633e-02  ,1.111587585100e+00  
  4.593882945828e-03  ,7.826146238090e-02  ,1.109338537434e+00  
  4.594049814991e-03  ,7.826131520513e-02  ,1.107161092295e+00  
  4.594383553318e-03  ,7.826103979362e-02  ,1.102810797807e+00  
  4.595051029972e-03  ,7.826043334046e-02  ,1.094128658904e+00  
  4.596067837528e-03  ,7.826001862378e-02  ,1.080950208424e+00  
  4.597740200810e-03  ,7.825953820046e-02  ,1.059401575752e+00  
  4.600519970707e-03  ,7.825910987977e-02  ,1.023936930820e+00  
  4.603289822392e-03  ,7.825890985224e-02  ,9.890466722498e-01  
  4.608551052860e-03  ,7.825861284686e-02  ,9.240427102527e-01  
  4.615239743046e-03  ,7.825859034699e-02  ,8.438973889847e-01  
  4.625240353398e-03  ,7.825844029782e-02  ,7.295654088616e-01  
  4.635240963749e-03  ,7.825844025196e-02  ,6.222213778974e-01  
  4.645241574101e-03  ,7.825844019610e-02  ,5.222889856399e-01  
